Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionMin,ValueDistributionMax,ValueDistributionRelativeFrequency
,,,Alameda,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,1.3851,Normal,Iteration and Timestep,0.69255,,,
,,,Butte,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,5.9778,Normal,Iteration and Timestep,2.9889,,,
,,,Calaveras,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,4.8843,Normal,Iteration and Timestep,2.44215,,,
,,,Colusa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,2.1141,Normal,Iteration and Timestep,1.05705,,,
,,,Contra Costa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,6.4881,Normal,Iteration and Timestep,3.24405,,,
,,,El Dorado,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,6.4152,Normal,Iteration and Timestep,3.2076,,,
,,,Fresno,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,2.7702,Normal,Iteration and Timestep,1.3851,,,
,,,Glenn,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,5.103,Normal,Iteration and Timestep,2.5515,,,
,,,Humboldt,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,45.2709,Normal,Iteration and Timestep,22.63545,,,
,,,Imperial,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Inyo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Kings,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,2.187,Normal,Iteration and Timestep,1.0935,,,
,,,Lassen,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,8.6022,Normal,Iteration and Timestep,4.3011,,,
,,,Los Angeles,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.5832,Normal,Iteration and Timestep,0.2916,,,
,,,Madera,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Marin,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.2916,Normal,Iteration and Timestep,0.1458,,,
,,,Mariposa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Mendocino,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,34.4817,Normal,Iteration and Timestep,17.24085,,,
,,,Merced,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,4.8843,Normal,Iteration and Timestep,2.44215,,,
,,,Mono,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Monterey,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Napa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.5103,Normal,Iteration and Timestep,0.25515,,,
,,,Nevada,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,7.8732,Normal,Iteration and Timestep,3.9366,,,
,,,Orange,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.9477,Normal,Iteration and Timestep,0.47385,,,
,,,Placer,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,11.5911,Normal,Iteration and Timestep,5.79555,,,
,,,Plumas,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,15.309,Normal,Iteration and Timestep,7.6545,,,
,,,Riverside,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.8019,Normal,Iteration and Timestep,0.40095,,,
,,,Sacramento,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,1.0206,Normal,Iteration and Timestep,0.5103,,,
,,,San Diego,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.4374,Normal,Iteration and Timestep,0.2187,,,
,,,San Francisco,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,San Mateo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Santa Barbara,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,1.5309,Normal,Iteration and Timestep,0.76545,,,
,,,Santa Clara,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Santa Cruz,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Shasta,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,13.2678,Normal,Iteration and Timestep,6.6339,,,
,,,Sierra Valley,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,4.0824,Normal,Iteration and Timestep,2.0412,,,
,,,Siskiyou,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,20.3391,Normal,Iteration and Timestep,10.16955,,,
,,,Solano,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,7.29,Normal,Iteration and Timestep,3.645,,,
,,,Stanislaus,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Sutter,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,1.458,Normal,Iteration and Timestep,0.729,,,
,,,Trinity,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,9.1854,Normal,Iteration and Timestep,4.5927,,,
,,,Tulare,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,4.7385,Normal,Iteration and Timestep,2.36925,,,
,,,Tuolumne,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,1.7496,Normal,Iteration and Timestep,0.8748,,,
,,,Ventura,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.5103,Normal,Iteration and Timestep,0.25515,,,
,,,Yolo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.1458,Normal,Iteration and Timestep,0.0729,,,
,,,Yuba,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,1999,1999,0.5832,Normal,Iteration and Timestep,0.2916,,,
,,,Alameda,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.729,Normal,Iteration and Timestep,0.3645,,,
,,,Amador,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,5.6133,Normal,Iteration and Timestep,2.80665,,,
,,,Butte,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,10.7892,Normal,Iteration and Timestep,5.3946,,,
,,,Calaveras,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,6.4881,Normal,Iteration and Timestep,3.24405,,,
,,,Colusa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,8.1648,Normal,Iteration and Timestep,4.0824,,,
,,,El Dorado,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,20.9223,Normal,Iteration and Timestep,10.46115,,,
,,,Fresno,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,1.8225,Normal,Iteration and Timestep,0.91125,,,
,,,Glenn,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.3645,Normal,Iteration and Timestep,0.18225,,,
,,,Humboldt,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,53.217,Normal,Iteration and Timestep,26.6085,,,
,,,Imperial,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.1458,Normal,Iteration and Timestep,0.0729,,,
,,,Inyo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Kings,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,3.0618,Normal,Iteration and Timestep,1.5309,,,
,,,Lassen,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,17.0586,Normal,Iteration and Timestep,8.5293,,,
,,,Los Angeles,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.8748,Normal,Iteration and Timestep,0.4374,,,
,,,Madera,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.9477,Normal,Iteration and Timestep,0.47385,,,
,,,Marin,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Mariposa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,1.0935,Normal,Iteration and Timestep,0.54675,,,
,,,Mendocino,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,52.9254,Normal,Iteration and Timestep,26.4627,,,
,,,Merced,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,4.2282,Normal,Iteration and Timestep,2.1141,,,
,,,Mono,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,5.2488,Normal,Iteration and Timestep,2.6244,,,
,,,Monterey,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.4374,Normal,Iteration and Timestep,0.2187,,,
,,,Napa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.8019,Normal,Iteration and Timestep,0.40095,,,
,,,Nevada,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,11.664,Normal,Iteration and Timestep,5.832,,,
,,,Orange,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Placer,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,22.3803,Normal,Iteration and Timestep,11.19015,,,
,,,Plumas,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,43.5213,Normal,Iteration and Timestep,21.76065,,,
,,,Riverside,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.729,Normal,Iteration and Timestep,0.3645,,,
,,,Sacramento,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Bernardino,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Diego,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.5832,Normal,Iteration and Timestep,0.2916,,,
,,,San Francisco,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,San Mateo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Santa Barbara,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Santa Clara,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Santa Cruz,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Shasta,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,17.8605,Normal,Iteration and Timestep,8.93025,,,
,,,Sierra Valley,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,8.0919,Normal,Iteration and Timestep,4.04595,,,
,,,Siskiyou,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,34.4817,Normal,Iteration and Timestep,17.24085,,,
,,,Solano,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,7.6545,Normal,Iteration and Timestep,3.82725,,,
,,,Stanislaus,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,2.6973,Normal,Iteration and Timestep,1.34865,,,
,,,Trinity,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,14.9445,Normal,Iteration and Timestep,7.47225,,,
,,,Tulare,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,5.1759,Normal,Iteration and Timestep,2.58795,,,
,,,Tuolumne,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,10.8621,Normal,Iteration and Timestep,5.43105,,,
,,,Ventura,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Yolo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,0,Normal,Iteration and Timestep,0,,,
,,,Yuba,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2000,2000,9.5499,Normal,Iteration and Timestep,4.77495,,,
,,,Alameda,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Alpine,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,3.2805,Normal,Iteration and Timestep,1.64025,,,
,,,Butte,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,10.6434,Normal,Iteration and Timestep,5.3217,,,
,,,Calaveras,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,9.1854,Normal,Iteration and Timestep,4.5927,,,
,,,Colusa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,4.1553,Normal,Iteration and Timestep,2.07765,,,
,,,El Dorado,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,15.8193,Normal,Iteration and Timestep,7.90965,,,
,,,Fresno,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,1.0206,Normal,Iteration and Timestep,0.5103,,,
,,,Glenn,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.6561,Normal,Iteration and Timestep,0.32805,,,
,,,Humboldt,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,56.4246,Normal,Iteration and Timestep,28.2123,,,
,,,Imperial,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Inyo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.8019,Normal,Iteration and Timestep,0.40095,,,
,,,Kings,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Lake,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,6.3423,Normal,Iteration and Timestep,3.17115,,,
,,,Lassen,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,13.1949,Normal,Iteration and Timestep,6.59745,,,
,,,Los Angeles,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.1458,Normal,Iteration and Timestep,0.0729,,,
,,,Madera,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Marin,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Mariposa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,1.7496,Normal,Iteration and Timestep,0.8748,,,
,,,Mendocino,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,44.1045,Normal,Iteration and Timestep,22.05225,,,
,,,Merced,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Modoc,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,12.6846,Normal,Iteration and Timestep,6.3423,,,
,,,Mono,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Monterey,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Napa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Nevada,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,13.0491,Normal,Iteration and Timestep,6.52455,,,
,,,Orange,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Placer,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,19.1727,Normal,Iteration and Timestep,9.58635,,,
,,,Plumas,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,8.8938,Normal,Iteration and Timestep,4.4469,,,
,,,Riverside,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Sacramento,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Benito,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,San Bernardino,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.5832,Normal,Iteration and Timestep,0.2916,,,
,,,San Diego,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.6561,Normal,Iteration and Timestep,0.32805,,,
,,,San Francisco,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Joaquin,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,San Luis Obispo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.2916,Normal,Iteration and Timestep,0.1458,,,
,,,San Mateo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Santa Barbara,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.2187,Normal,Iteration and Timestep,0.10935,,,
,,,Santa Clara,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Santa Cruz,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Shasta,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,15.0903,Normal,Iteration and Timestep,7.54515,,,
,,,Sierra Valley,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,8.3106,Normal,Iteration and Timestep,4.1553,,,
,,,Siskiyou,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,46.656,Normal,Iteration and Timestep,23.328,,,
,,,Solano,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Sonoma,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,8.6022,Normal,Iteration and Timestep,4.3011,,,
,,,Stanislaus,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Sutter,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Tehama,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,7.6545,Normal,Iteration and Timestep,3.82725,,,
,,,Trinity,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,30.8367,Normal,Iteration and Timestep,15.41835,,,
,,,Tulare,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,1.458,Normal,Iteration and Timestep,0.729,,,
,,,Tuolumne,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,15.0174,Normal,Iteration and Timestep,7.5087,,,
,,,Ventura,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Yolo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,0,Normal,Iteration and Timestep,0,,,
,,,Yuba,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2001,2001,7.29,Normal,Iteration and Timestep,3.645,,,
,,,Alameda,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Alpine,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Amador,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,6.9255,Normal,Iteration and Timestep,3.46275,,,
,,,Butte,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,11.1537,Normal,Iteration and Timestep,5.57685,,,
,,,Calaveras,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,10.7892,Normal,Iteration and Timestep,5.3946,,,
,,,Colusa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Contra Costa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Del Norte,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,11.2995,Normal,Iteration and Timestep,5.64975,,,
,,,El Dorado,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,12.1014,Normal,Iteration and Timestep,6.0507,,,
,,,Fresno,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,4.1553,Normal,Iteration and Timestep,2.07765,,,
,,,Glenn,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,33.4611,Normal,Iteration and Timestep,16.73055,,,
,,,Humboldt,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,64.881,Normal,Iteration and Timestep,32.4405,,,
,,,Imperial,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0.1458,Normal,Iteration and Timestep,0.0729,,,
,,,Inyo,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Kern,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,1.458,Normal,Iteration and Timestep,0.729,,,
,,,Kings,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0.0729,Normal,Iteration and Timestep,0.03645,,,
,,,Lake,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,4.0095,Normal,Iteration and Timestep,2.00475,,,
,,,Lassen,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,13.122,Normal,Iteration and Timestep,6.561,,,
,,,Los Angeles,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0.1458,Normal,Iteration and Timestep,0.0729,,,
,,,Madera,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Marin,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,0,Normal,Iteration and Timestep,0,,,
,,,Mariposa,,Historical Rate: Forest Clearcut,Historical Year: Forest Harvest,2002,2002,1.0935,Normal,Iteration and Timestep,0.54675,,,
