Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
2051,DROUGHT: High Severity [Type],140.5667071,Normal,Iteration and Timestep,70.28335354
2052,DROUGHT: High Severity [Type],280.0622529,Normal,Iteration and Timestep,140.0311265
2053,DROUGHT: High Severity [Type],4766.802659,Normal,Iteration and Timestep,2383.40133
2054,DROUGHT: High Severity [Type],652.3500345,Normal,Iteration and Timestep,326.1750173
2055,DROUGHT: High Severity [Type],127.0180447,Normal,Iteration and Timestep,63.50902233
2056,DROUGHT: High Severity [Type],414.6520044,Normal,Iteration and Timestep,207.3260022
2057,DROUGHT: High Severity [Type],110.5880502,Normal,Iteration and Timestep,55.29402508
2058,DROUGHT: High Severity [Type],313.0211124,Normal,Iteration and Timestep,156.5105562
2059,DROUGHT: High Severity [Type],650.0625122,Normal,Iteration and Timestep,325.0312561
2060,DROUGHT: High Severity [Type],1588.932423,Normal,Iteration and Timestep,794.4662117
2061,DROUGHT: High Severity [Type],692.4126506,Normal,Iteration and Timestep,346.2063253
2062,DROUGHT: High Severity [Type],798.8460796,Normal,Iteration and Timestep,399.4230398
2063,DROUGHT: High Severity [Type],530.3802504,Normal,Iteration and Timestep,265.1901252
2064,DROUGHT: High Severity [Type],1021.160548,Normal,Iteration and Timestep,510.5802741
2065,DROUGHT: High Severity [Type],2171.694668,Normal,Iteration and Timestep,1085.847334
2066,DROUGHT: High Severity [Type],1030.14696,Normal,Iteration and Timestep,515.0734798
2067,DROUGHT: High Severity [Type],987.9390586,Normal,Iteration and Timestep,493.9695293
2068,DROUGHT: High Severity [Type],214.4409478,Normal,Iteration and Timestep,107.2204739
2069,DROUGHT: High Severity [Type],260.653466,Normal,Iteration and Timestep,130.326733
2070,DROUGHT: High Severity [Type],300.7808168,Normal,Iteration and Timestep,150.3904084
2071,DROUGHT: High Severity [Type],135.767165,Normal,Iteration and Timestep,67.88358251
2072,DROUGHT: High Severity [Type],65.57310592,Normal,Iteration and Timestep,32.78655296
2073,DROUGHT: High Severity [Type],78.91751081,Normal,Iteration and Timestep,39.45875541
2074,DROUGHT: High Severity [Type],30.4159516,Normal,Iteration and Timestep,15.2079758
2075,DROUGHT: High Severity [Type],24.93916369,Normal,Iteration and Timestep,12.46958185
2076,DROUGHT: High Severity [Type],502.5012306,Normal,Iteration and Timestep,251.2506153
2077,DROUGHT: High Severity [Type],1526.542092,Normal,Iteration and Timestep,763.271046
2078,DROUGHT: High Severity [Type],2454.727057,Normal,Iteration and Timestep,1227.363528
2079,DROUGHT: High Severity [Type],4257.505287,Normal,Iteration and Timestep,2128.752643
2080,DROUGHT: High Severity [Type],2488.734188,Normal,Iteration and Timestep,1244.367094
2081,DROUGHT: High Severity [Type],2823.082164,Normal,Iteration and Timestep,1411.541082
2082,DROUGHT: High Severity [Type],2020.650135,Normal,Iteration and Timestep,1010.325068
2083,DROUGHT: High Severity [Type],4117.197729,Normal,Iteration and Timestep,2058.598865
2084,DROUGHT: High Severity [Type],909.056707,Normal,Iteration and Timestep,454.5283535
2085,DROUGHT: High Severity [Type],800.2372302,Normal,Iteration and Timestep,400.1186151
2086,DROUGHT: High Severity [Type],1423.55908,Normal,Iteration and Timestep,711.77954
2087,DROUGHT: High Severity [Type],3390.829747,Normal,Iteration and Timestep,1695.414873
2088,DROUGHT: High Severity [Type],1082.215688,Normal,Iteration and Timestep,541.1078439
2089,DROUGHT: High Severity [Type],424.7293244,Normal,Iteration and Timestep,212.3646622
2090,DROUGHT: High Severity [Type],961.7365069,Normal,Iteration and Timestep,480.8682534
2091,DROUGHT: High Severity [Type],356.8489538,Normal,Iteration and Timestep,178.4244769
2092,DROUGHT: High Severity [Type],190.6293872,Normal,Iteration and Timestep,95.31469358
2093,DROUGHT: High Severity [Type],217.6565191,Normal,Iteration and Timestep,108.8282595
2094,DROUGHT: High Severity [Type],2269.922373,Normal,Iteration and Timestep,1134.961186
2095,DROUGHT: High Severity [Type],3178.168592,Normal,Iteration and Timestep,1589.084296
2096,DROUGHT: High Severity [Type],4652.535569,Normal,Iteration and Timestep,2326.267785
2097,DROUGHT: High Severity [Type],4209.376125,Normal,Iteration and Timestep,2104.688062
2098,DROUGHT: High Severity [Type],3047.068202,Normal,Iteration and Timestep,1523.534101
2099,DROUGHT: High Severity [Type],1596.469273,Normal,Iteration and Timestep,798.2346367
2100,DROUGHT: High Severity [Type],857.6637122,Normal,Iteration and Timestep,428.8318561
2017,DROUGHT: Medium Severity [Type],165.8481334,Normal,Iteration and Timestep,82.92406668
2018,DROUGHT: Medium Severity [Type],51.23480507,Normal,Iteration and Timestep,25.61740254
2019,DROUGHT: Medium Severity [Type],49.30197301,Normal,Iteration and Timestep,24.65098651
2020,DROUGHT: Medium Severity [Type],88.69190324,Normal,Iteration and Timestep,44.34595162
2021,DROUGHT: Medium Severity [Type],162.4783912,Normal,Iteration and Timestep,81.23919559
2022,DROUGHT: Medium Severity [Type],111.6327658,Normal,Iteration and Timestep,55.81638289
2023,DROUGHT: Medium Severity [Type],358.3984785,Normal,Iteration and Timestep,179.1992393
2024,DROUGHT: Medium Severity [Type],608.9315752,Normal,Iteration and Timestep,304.4657876
2025,DROUGHT: Medium Severity [Type],1580.884608,Normal,Iteration and Timestep,790.4423042
2026,DROUGHT: Medium Severity [Type],976.3591239,Normal,Iteration and Timestep,488.1795619
2027,DROUGHT: Medium Severity [Type],250.3009807,Normal,Iteration and Timestep,125.1504904
2028,DROUGHT: Medium Severity [Type],130.9087421,Normal,Iteration and Timestep,65.45437105
2029,DROUGHT: Medium Severity [Type],126.1207773,Normal,Iteration and Timestep,63.06038864
2030,DROUGHT: Medium Severity [Type],121.8196534,Normal,Iteration and Timestep,60.90982669
2031,DROUGHT: Medium Severity [Type],175.159121,Normal,Iteration and Timestep,87.5795605
2032,DROUGHT: Medium Severity [Type],129.5766152,Normal,Iteration and Timestep,64.78830762
2033,DROUGHT: Medium Severity [Type],18.82633836,Normal,Iteration and Timestep,9.413169178
2034,DROUGHT: Medium Severity [Type],16.73194756,Normal,Iteration and Timestep,8.365973779
2035,DROUGHT: Medium Severity [Type],61.56872903,Normal,Iteration and Timestep,30.78436451
2036,DROUGHT: Medium Severity [Type],22.71547679,Normal,Iteration and Timestep,11.35773839
2037,DROUGHT: Medium Severity [Type],70.29439032,Normal,Iteration and Timestep,35.14719516
2038,DROUGHT: Medium Severity [Type],72.23226123,Normal,Iteration and Timestep,36.11613061
2039,DROUGHT: Medium Severity [Type],72.73307698,Normal,Iteration and Timestep,36.36653849
2040,DROUGHT: Medium Severity [Type],33.43164091,Normal,Iteration and Timestep,16.71582046
2041,DROUGHT: Medium Severity [Type],131.9176188,Normal,Iteration and Timestep,65.9588094
2042,DROUGHT: Medium Severity [Type],372.4885006,Normal,Iteration and Timestep,186.2442503
2043,DROUGHT: Medium Severity [Type],307.8455933,Normal,Iteration and Timestep,153.9227967
2044,DROUGHT: Medium Severity [Type],42.80808934,Normal,Iteration and Timestep,21.40404467
2045,DROUGHT: Medium Severity [Type],125.3019152,Normal,Iteration and Timestep,62.6509576
2046,DROUGHT: Medium Severity [Type],130.1256221,Normal,Iteration and Timestep,65.06281106
2047,DROUGHT: Medium Severity [Type],99.08395521,Normal,Iteration and Timestep,49.5419776
2048,DROUGHT: Medium Severity [Type],32.36024821,Normal,Iteration and Timestep,16.18012411
2049,DROUGHT: Medium Severity [Type],136.9769554,Normal,Iteration and Timestep,68.48847771
2050,DROUGHT: Medium Severity [Type],84.04684029,Normal,Iteration and Timestep,42.02342014
2051,DROUGHT: Medium Severity [Type],86.17138289,Normal,Iteration and Timestep,43.08569145
2052,DROUGHT: Medium Severity [Type],169.2068972,Normal,Iteration and Timestep,84.60344862
2053,DROUGHT: Medium Severity [Type],2405.851539,Normal,Iteration and Timestep,1202.92577
2054,DROUGHT: Medium Severity [Type],383.158337,Normal,Iteration and Timestep,191.5791685
2055,DROUGHT: Medium Severity [Type],79.86679668,Normal,Iteration and Timestep,39.93339834
2056,DROUGHT: Medium Severity [Type],232.7022953,Normal,Iteration and Timestep,116.3511476
2057,DROUGHT: Medium Severity [Type],70.95640512,Normal,Iteration and Timestep,35.47820256
2058,DROUGHT: Medium Severity [Type],191.1421808,Normal,Iteration and Timestep,95.57109041
2059,DROUGHT: Medium Severity [Type],389.8911434,Normal,Iteration and Timestep,194.9455717
2060,DROUGHT: Medium Severity [Type],871.037843,Normal,Iteration and Timestep,435.5189215
2061,DROUGHT: Medium Severity [Type],406.1816313,Normal,Iteration and Timestep,203.0908156
2062,DROUGHT: Medium Severity [Type],465.1712276,Normal,Iteration and Timestep,232.5856138
2063,DROUGHT: Medium Severity [Type],311.5528704,Normal,Iteration and Timestep,155.7764352
2064,DROUGHT: Medium Severity [Type],585.457615,Normal,Iteration and Timestep,292.7288075
2065,DROUGHT: Medium Severity [Type],1151.667364,Normal,Iteration and Timestep,575.8336818
2066,DROUGHT: Medium Severity [Type],566.5032577,Normal,Iteration and Timestep,283.2516288
2067,DROUGHT: Medium Severity [Type],559.3093971,Normal,Iteration and Timestep,279.6546986
2068,DROUGHT: Medium Severity [Type],135.800202,Normal,Iteration and Timestep,67.90010101
2069,DROUGHT: Medium Severity [Type],163.7610114,Normal,Iteration and Timestep,81.8805057
2070,DROUGHT: Medium Severity [Type],185.5379224,Normal,Iteration and Timestep,92.76896118
2071,DROUGHT: Medium Severity [Type],87.57967774,Normal,Iteration and Timestep,43.78983887
2072,DROUGHT: Medium Severity [Type],44.49205409,Normal,Iteration and Timestep,22.24602705
2073,DROUGHT: Medium Severity [Type],51.7697061,Normal,Iteration and Timestep,25.88485305
2074,DROUGHT: Medium Severity [Type],22.55135836,Normal,Iteration and Timestep,11.27567918
2075,DROUGHT: Medium Severity [Type],19.18025528,Normal,Iteration and Timestep,9.59012764
2076,DROUGHT: Medium Severity [Type],307.652308,Normal,Iteration and Timestep,153.826154
2077,DROUGHT: Medium Severity [Type],839.262185,Normal,Iteration and Timestep,419.6310925
2078,DROUGHT: Medium Severity [Type],1297.338604,Normal,Iteration and Timestep,648.6693018
2079,DROUGHT: Medium Severity [Type],2157.764918,Normal,Iteration and Timestep,1078.882459
2080,DROUGHT: Medium Severity [Type],1325.569599,Normal,Iteration and Timestep,662.7847997
2081,DROUGHT: Medium Severity [Type],1469.807072,Normal,Iteration and Timestep,734.9035358
2082,DROUGHT: Medium Severity [Type],1055.085752,Normal,Iteration and Timestep,527.5428762
2083,DROUGHT: Medium Severity [Type],2087.351893,Normal,Iteration and Timestep,1043.675947
2084,DROUGHT: Medium Severity [Type],524.2055726,Normal,Iteration and Timestep,262.1027863
2085,DROUGHT: Medium Severity [Type],470.4681075,Normal,Iteration and Timestep,235.2340537
2086,DROUGHT: Medium Severity [Type],784.7223971,Normal,Iteration and Timestep,392.3611986
2087,DROUGHT: Medium Severity [Type],1724.830936,Normal,Iteration and Timestep,862.415468
2088,DROUGHT: Medium Severity [Type],610.3190989,Normal,Iteration and Timestep,305.1595494
2089,DROUGHT: Medium Severity [Type],253.2826686,Normal,Iteration and Timestep,126.6413343
2090,DROUGHT: Medium Severity [Type],545.4145424,Normal,Iteration and Timestep,272.7072712
2091,DROUGHT: Medium Severity [Type],212.3210267,Normal,Iteration and Timestep,106.1605133
2092,DROUGHT: Medium Severity [Type],117.4832128,Normal,Iteration and Timestep,58.74160641
2093,DROUGHT: Medium Severity [Type],134.9602199,Normal,Iteration and Timestep,67.48010995
2094,DROUGHT: Medium Severity [Type],1198.499037,Normal,Iteration and Timestep,599.2495183
2095,DROUGHT: Medium Severity [Type],1651.465852,Normal,Iteration and Timestep,825.7329262
2096,DROUGHT: Medium Severity [Type],2341.71584,Normal,Iteration and Timestep,1170.85792
2097,DROUGHT: Medium Severity [Type],2136.834773,Normal,Iteration and Timestep,1068.417387
2098,DROUGHT: Medium Severity [Type],1580.116569,Normal,Iteration and Timestep,790.0582845
2099,DROUGHT: Medium Severity [Type],857.7068338,Normal,Iteration and Timestep,428.8534169
2100,DROUGHT: Medium Severity [Type],450.4825218,Normal,Iteration and Timestep,225.2412609
2017,DROUGHT: Low Severity [Type],4952.274538,Normal,Iteration and Timestep,2476.137269
2018,DROUGHT: Low Severity [Type],3790.701983,Normal,Iteration and Timestep,1895.350992
2019,DROUGHT: Low Severity [Type],3961.130812,Normal,Iteration and Timestep,1980.565406
2020,DROUGHT: Low Severity [Type],4228.153142,Normal,Iteration and Timestep,2114.076571
2021,DROUGHT: Low Severity [Type],5560.347179,Normal,Iteration and Timestep,2780.173589
2022,DROUGHT: Low Severity [Type],4672.293898,Normal,Iteration and Timestep,2336.146949
2023,DROUGHT: Low Severity [Type],6814.28128,Normal,Iteration and Timestep,3407.14064
2024,DROUGHT: Low Severity [Type],7765.161118,Normal,Iteration and Timestep,3882.580559
2025,DROUGHT: Low Severity [Type],11061.36089,Normal,Iteration and Timestep,5530.680443
2026,DROUGHT: Low Severity [Type],10137.20543,Normal,Iteration and Timestep,5068.602713
2027,DROUGHT: Low Severity [Type],6726.704213,Normal,Iteration and Timestep,3363.352107
2028,DROUGHT: Low Severity [Type],5451.677838,Normal,Iteration and Timestep,2725.838919
2029,DROUGHT: Low Severity [Type],5679.803213,Normal,Iteration and Timestep,2839.901606
2030,DROUGHT: Low Severity [Type],5723.295946,Normal,Iteration and Timestep,2861.647973
2031,DROUGHT: Low Severity [Type],6467.14749,Normal,Iteration and Timestep,3233.573745
2032,DROUGHT: Low Severity [Type],6026.090066,Normal,Iteration and Timestep,3013.045033
2033,DROUGHT: Low Severity [Type],3348.586079,Normal,Iteration and Timestep,1674.293039
2034,DROUGHT: Low Severity [Type],3170.089605,Normal,Iteration and Timestep,1585.044802
2035,DROUGHT: Low Severity [Type],4331.080934,Normal,Iteration and Timestep,2165.540467
2036,DROUGHT: Low Severity [Type],3264.799654,Normal,Iteration and Timestep,1632.399827
2037,DROUGHT: Low Severity [Type],4434.651909,Normal,Iteration and Timestep,2217.325955
2038,DROUGHT: Low Severity [Type],4245.066423,Normal,Iteration and Timestep,2122.533211
2039,DROUGHT: Low Severity [Type],4642.892538,Normal,Iteration and Timestep,2321.446269
2040,DROUGHT: Low Severity [Type],3571.312455,Normal,Iteration and Timestep,1785.656228
2041,DROUGHT: Low Severity [Type],5967.179216,Normal,Iteration and Timestep,2983.589608
2042,DROUGHT: Low Severity [Type],7739.705342,Normal,Iteration and Timestep,3869.852671
2043,DROUGHT: Low Severity [Type],7554.378609,Normal,Iteration and Timestep,3777.189304
2044,DROUGHT: Low Severity [Type],3957.063278,Normal,Iteration and Timestep,1978.531639
2045,DROUGHT: Low Severity [Type],5472.622298,Normal,Iteration and Timestep,2736.311149
2046,DROUGHT: Low Severity [Type],5616.391386,Normal,Iteration and Timestep,2808.195693
2047,DROUGHT: Low Severity [Type],4751.952393,Normal,Iteration and Timestep,2375.976197
2048,DROUGHT: Low Severity [Type],3721.900396,Normal,Iteration and Timestep,1860.950198
2049,DROUGHT: Low Severity [Type],5560.971689,Normal,Iteration and Timestep,2780.485844
2050,DROUGHT: Low Severity [Type],5032.412608,Normal,Iteration and Timestep,2516.206304
2051,DROUGHT: Low Severity [Type],4359.970193,Normal,Iteration and Timestep,2179.985097
2052,DROUGHT: Low Severity [Type],5955.290914,Normal,Iteration and Timestep,2977.645457
2053,DROUGHT: Low Severity [Type],13197.20655,Normal,Iteration and Timestep,6598.603274
2054,DROUGHT: Low Severity [Type],8098.045589,Normal,Iteration and Timestep,4049.022794
2055,DROUGHT: Low Severity [Type],4538.11638,Normal,Iteration and Timestep,2269.05819
2056,DROUGHT: Low Severity [Type],5871.408097,Normal,Iteration and Timestep,2935.704048
2057,DROUGHT: Low Severity [Type],4647.798165,Normal,Iteration and Timestep,2323.899083
2058,DROUGHT: Low Severity [Type],6413.373563,Normal,Iteration and Timestep,3206.686781
2059,DROUGHT: Low Severity [Type],8257.729472,Normal,Iteration and Timestep,4128.864736
2060,DROUGHT: Low Severity [Type],9875.190978,Normal,Iteration and Timestep,4937.595489
2061,DROUGHT: Low Severity [Type],7897.758197,Normal,Iteration and Timestep,3948.879098
2062,DROUGHT: Low Severity [Type],8449.477566,Normal,Iteration and Timestep,4224.738783
2063,DROUGHT: Low Severity [Type],6966.738157,Normal,Iteration and Timestep,3483.369078
2064,DROUGHT: Low Severity [Type],9101.733229,Normal,Iteration and Timestep,4550.866614
2065,DROUGHT: Low Severity [Type],10593.93191,Normal,Iteration and Timestep,5296.965954
2066,DROUGHT: Low Severity [Type],8269.786596,Normal,Iteration and Timestep,4134.893298
2067,DROUGHT: Low Severity [Type],8727.603512,Normal,Iteration and Timestep,4363.801756
2068,DROUGHT: Low Severity [Type],5764.983684,Normal,Iteration and Timestep,2882.491842
2069,DROUGHT: Low Severity [Type],6011.775818,Normal,Iteration and Timestep,3005.887909
2070,DROUGHT: Low Severity [Type],6127.736734,Normal,Iteration and Timestep,3063.868367
2071,DROUGHT: Low Severity [Type],4860.480224,Normal,Iteration and Timestep,2430.240112
2072,DROUGHT: Low Severity [Type],3890.242896,Normal,Iteration and Timestep,1945.121448
2073,DROUGHT: Low Severity [Type],3877.351426,Normal,Iteration and Timestep,1938.675713
2074,DROUGHT: Low Severity [Type],3482.34736,Normal,Iteration and Timestep,1741.17368
2075,DROUGHT: Low Severity [Type],3420.996236,Normal,Iteration and Timestep,1710.498118
2076,DROUGHT: Low Severity [Type],7553.180469,Normal,Iteration and Timestep,3776.590235
2077,DROUGHT: Low Severity [Type],9638.595764,Normal,Iteration and Timestep,4819.297882
2078,DROUGHT: Low Severity [Type],10916.11605,Normal,Iteration and Timestep,5458.058025
2079,DROUGHT: Low Severity [Type],12592.95284,Normal,Iteration and Timestep,6296.476418
2080,DROUGHT: Low Severity [Type],11354.79197,Normal,Iteration and Timestep,5677.395984
2081,DROUGHT: Low Severity [Type],11322.91948,Normal,Iteration and Timestep,5661.45974
2082,DROUGHT: Low Severity [Type],9542.840966,Normal,Iteration and Timestep,4771.420483
2083,DROUGHT: Low Severity [Type],12457.01653,Normal,Iteration and Timestep,6228.508264
2084,DROUGHT: Low Severity [Type],8659.216771,Normal,Iteration and Timestep,4329.608386
2085,DROUGHT: Low Severity [Type],8719.860423,Normal,Iteration and Timestep,4359.930211
2086,DROUGHT: Low Severity [Type],9663.983293,Normal,Iteration and Timestep,4831.991647
2087,DROUGHT: Low Severity [Type],11355.98748,Normal,Iteration and Timestep,5677.99374
2088,DROUGHT: Low Severity [Type],9097.170539,Normal,Iteration and Timestep,4548.585269
2089,DROUGHT: Low Severity [Type],6850.631948,Normal,Iteration and Timestep,3425.315974
2090,DROUGHT: Low Severity [Type],8664.156523,Normal,Iteration and Timestep,4332.078261
2091,DROUGHT: Low Severity [Type],6159.132431,Normal,Iteration and Timestep,3079.566216
2092,DROUGHT: Low Severity [Type],4958.281096,Normal,Iteration and Timestep,2479.140548
2093,DROUGHT: Low Severity [Type],5439.266593,Normal,Iteration and Timestep,2719.633296
2094,DROUGHT: Low Severity [Type],10481.81357,Normal,Iteration and Timestep,5240.906785
2095,DROUGHT: Low Severity [Type],11877.68434,Normal,Iteration and Timestep,5938.842168
2096,DROUGHT: Low Severity [Type],12978.21657,Normal,Iteration and Timestep,6489.108283
2097,DROUGHT: Low Severity [Type],12659.93076,Normal,Iteration and Timestep,6329.965382
2098,DROUGHT: Low Severity [Type],11436.57269,Normal,Iteration and Timestep,5718.286343
2099,DROUGHT: Low Severity [Type],9206.231349,Normal,Iteration and Timestep,4603.115675
2100,DROUGHT: Low Severity [Type],5852.842771,Normal,Iteration and Timestep,2926.421386
