GCM,RCP,Year,Mean,Mean5,Mean10,Variable
HadGEM2-ES,rcp85,2026,531.4070207351064,563.3765038550965,661.7048841261125,Precipitation
MIROC5,rcp45,2026,796.5573710188291,623.8079460718351,601.9964127436633,Precipitation
MIROC5,rcp85,2026,454.483186638982,656.1506972958053,589.3687696243336,Precipitation
CanESM2-ES,rcp45,2027,808.8560480009513,603.9977636027969,663.7373812295081,Precipitation
CanESM2-ES,rcp85,2027,775.6467771086187,695.2196630754415,551.7923211587388,Precipitation
CNRM-CM5,rcp45,2027,677.6972897676526,703.5101468890036,752.8535381221557,Precipitation
CNRM-CM5,rcp85,2027,1014.449435920514,832.6089356480263,737.6091438668617,Precipitation
HadGEM2-ES,rcp45,2027,702.7262636766774,554.841170908403,584.7746687414789,Precipitation
HadGEM2-ES,rcp85,2027,506.0602228133227,589.4284088726718,662.1998706609292,Precipitation
MIROC5,rcp45,2027,734.8754552955826,642.8454906207411,597.7695577947912,Precipitation
MIROC5,rcp85,2027,628.5184079169003,596.0819603632781,604.1917051571423,Precipitation
CanESM2-ES,rcp45,2028,683.2208443521397,623.4237896368807,640.2553675051515,Precipitation
CanESM2-ES,rcp85,2028,746.3056845886507,664.9172910760866,606.8292114952704,Precipitation
CNRM-CM5,rcp45,2028,741.8478887276503,751.4433922985314,801.9843859610605,Precipitation
