GCM,RCP,CFE,CFERate,Timestep,Mean,Lower,Upper,Flux,Source
CanESM2,rcp45,High,0.001363884,2029,176.5905202983687,174.7451239272756,178.8102150069314,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2030,181.1413610223257,179.3999713439586,183.44206749287383,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2031,203.57513610760142,201.93953773588453,205.75547180390456,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2032,113.49469911426085,111.99867693401166,115.25713693520805,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2033,131.58522976438604,130.0948825166366,133.24277277155093,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2034,182.54177910835895,180.84458794157,184.29471311397802,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2035,112.23769322936865,110.77992851605487,113.78063891948818,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2036,174.8432175910682,173.57049654011138,176.4659770605935,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2037,117.15702004854467,115.98414121477498,118.36915831683787,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2038,156.6072287709006,155.52126219021457,157.87229046301178,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2039,178.8127480126019,177.79610630976617,179.9975538142037,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2040,188.4569440114102,187.24806009914732,189.4733049873103,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2041,235.40664181447247,234.28616644361728,236.5332941908098,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2042,190.32480370559978,189.34544953588556,191.07914067471805,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2043,198.70802728798276,197.30882378247938,199.90276395828852,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2044,148.8733386321254,146.9687292716971,150.3385537967126,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2045,162.36575200768695,160.2687172037978,163.72751269417998,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2046,133.81047541746813,131.16706146446995,136.25578979301193,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2047,181.60503733530973,178.6811060734565,183.90137274890472,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2048,149.39765636134427,146.8173238616585,151.81034047103137,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2049,149.18495637546042,146.68965115077896,151.52848719611353,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2050,145.57446172873338,143.13926889805998,147.8294894428974,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2051,144.60696282699118,141.99975542534756,146.8057733095991,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2052,167.5890051581098,165.05535045871687,169.67776045655626,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2053,156.21412431409544,153.86330611468304,158.13056397912592,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2054,176.10283227591444,173.5006246319997,178.0932373860042,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2055,233.48318723272052,230.61936538438925,235.80015148350668,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2056,236.38018354824356,233.38721111603388,238.53779872835457,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2057,130.6907108190089,128.76197152492253,132.5635437736593,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2058,203.97542887897305,201.53800196110865,206.51187466560071,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2059,120.68606540895985,118.74152037191817,122.44002048564602,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2060,156.03825678938824,154.09265006901418,157.93663239997454,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2061,191.71291178719676,189.89534643561217,193.5161696094482,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2062,170.9834561115515,169.337455998542,172.61917419647034,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2063,213.41234492275532,211.35098726449695,215.36878392209627,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2064,235.28207578936005,233.1371759700915,237.28413650032547,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2065,196.38236135842052,194.70802168479483,197.9907581130949,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2066,226.81357824221377,224.77329659785215,229.2479030245545,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2067,195.9523751701202,194.21406678636106,197.81139965717006,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2068,213.73544531196077,211.71103041144275,215.6145047348707,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2069,104.04226275286973,103.09936680915152,104.73040060691018,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2070,220.0673843558574,217.95347339460784,221.3869064420905,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2071,198.7862333291991,197.07195741233738,199.85740173405785,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2072,117.83861267576283,117.01432261929884,118.49057670423973,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2073,155.4347359199577,154.62964334858026,156.19956599776367,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2074,186.38583474156047,185.14632672272424,187.3532104584684,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2075,226.0415279670868,224.4888440579391,227.20681435233502,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2076,193.88568960594029,192.7974160457424,195.0587522169416,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2077,200.5300178978885,199.38619884063235,202.19132868852574,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2078,267.95352631359174,266.50183307822704,269.7253771175322,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2079,222.51441469073163,221.21902836951347,223.97466443913146,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2080,132.5765302199714,131.7459608973431,133.47675399241106,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2081,198.66238447127944,197.21537244816284,200.03321950365284,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2082,250.65450674826351,249.20111213935735,252.36842091916543,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2083,128.25283581263815,127.32178424708178,129.23431926885507,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2084,174.2739764457636,173.21302373570518,175.31824222446647,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2085,235.0947909727974,233.90623963819698,236.45130628761052,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2086,174.50142269301995,173.58316234936404,175.6675095411745,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2087,259.639656238006,258.3835719596203,260.8534598480511,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2088,197.68544751697686,196.65990774049214,198.6901098976627,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2089,170.3313052353344,169.5300391669221,171.2806564355982,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2090,108.38274265392172,107.890422348874,109.03828506625447,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2091,139.9572409902351,139.44163240898865,140.7285912618878,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2092,219.93205011028377,219.02454689396643,220.8253348191306,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2093,214.2007722043172,213.2233585519188,215.17197680797221,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2094,175.43074992313933,174.60366248446212,176.18289375329044,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2095,128.3239411667405,127.63113039634302,128.91882530748686,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2096,131.8865406509055,130.96035307697636,132.47233875589728,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2097,193.51106126101024,191.95461707669062,194.5308423764495,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2098,232.51663704814774,230.9563326726689,233.7142821002203,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2099,157.42253091428208,156.5100101840112,158.21245529316965,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2100,176.83927309778932,176.14977517168796,177.74637952102415,NPP,LUCAS CFE
CanESM2,rcp45,High,0.001363884,2101,176.41919747641862,175.6185114592288,177.28611041901286,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2002,136.24253499475688,136.24253499475688,136.24253499475688,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2003,156.20031457396908,156.1564967522769,156.24423619487115,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2004,166.2058287222614,166.1485060902383,166.2816643425454,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2005,199.11095135612712,199.01815487707194,199.2238962048457,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2006,169.61046929583614,169.48179101398446,169.71874745071054,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2007,109.08999942917428,109.02727637630356,109.15580165975979,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2008,139.78096903311933,139.68423707012244,139.84772215741322,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2009,134.18170796939353,134.06486403846685,134.28505825813022,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2010,212.18237602913808,211.96922962080794,212.3672262860655,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2011,146.50955588973892,146.33121313502932,146.64367476334309,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2012,158.27634650746805,158.08099814884366,158.42745847198861,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2013,64.75040379719692,64.67732741269428,64.78896624270814,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2014,145.05778144056225,144.92464632958948,145.22866596940287,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2015,115.57135395607789,115.43265770475733,115.67612944349187,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2016,183.0265857147676,182.7487290144394,183.41727156343333,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2017,93.99239437441013,93.79019019704438,94.160645361494,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2018,127.9410008809476,127.63882084152053,128.28046248439009,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2019,184.92638644793055,184.42216799714083,185.47388475619553,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2020,164.91276404449738,164.5527469447552,165.401965789467,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2021,170.27274733678752,169.8279396059587,170.95369732337545,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2022,180.1850220869538,178.56756015956887,181.66555407917576,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2023,150.1029114506454,148.55566458532698,151.56550763021667,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2024,127.30947658134079,125.87379877873744,128.63421186206608,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2025,185.71824470668898,183.9654846122117,187.73189554349779,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2026,154.26967374883628,152.51570625416537,155.80492115467433,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2027,114.65726574856612,113.14687183839834,115.94940499999953,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2028,145.1754828480348,143.2894571589849,146.73775038744864,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2029,165.9577351033014,164.2330692304808,167.31698279268142,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2030,169.80364915124792,167.87400140408374,171.19658303870892,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2031,190.19645159240366,188.68128779508356,191.6189242429797,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2032,105.80741930841843,104.58936874525696,106.91568514485603,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2033,122.3629444431428,121.17882397966412,123.3297320593373,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2034,169.26506533187631,168.1100543210851,170.34618396983805,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2035,103.82846211583268,102.97827940085092,104.53058945767762,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2036,161.32014276304304,160.25630714951677,162.12965091552422,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2037,107.91365088633498,107.16289935883538,108.36246188068178,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2038,143.9194076062896,143.04181887204942,144.5737882176998,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2039,163.87669413342678,162.93865309254812,164.57602186622037,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2040,172.1542861170599,171.06206808776767,172.8675706885062,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2041,214.46993435498854,213.2061431125894,215.3023741598564,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2042,172.99086097690866,171.96307207367124,173.85742335478002,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2043,180.50543401520468,179.3840255891408,181.64918191538445,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2044,134.64503086244355,133.15510408448353,136.40111597314078,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2045,146.7483152551378,145.03509382161081,148.71259673759306,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2046,120.84751994271635,119.09895522017294,122.1561820496845,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2047,163.40290127196866,161.72457574071166,165.06314920932817,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2048,134.11769243005634,132.25289011896507,135.8528105332095,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2049,133.636822456778,131.88806976119704,135.51309058688378,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2050,130.08827764414065,128.55838817140466,131.87321221489879,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2051,128.96951844342613,127.51671845320499,130.7709085228975,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2052,149.16673151123607,147.5960978398153,150.88416416773424,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2053,138.70520465086312,137.1959373680752,140.2101330125253,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2054,155.99381755679826,154.40735233230905,157.46193294808805,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2055,206.33194641957226,204.7061300593461,207.63023670080804,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2056,208.73002161891372,207.14585219944544,210.12530354179378,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2057,115.37929480778104,113.22522910345633,117.74326616806597,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2058,179.43084945853366,176.77271953459558,182.90528438361966,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2059,105.96915051343247,104.17625972449798,108.27196442835124,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2060,136.6791375108031,134.49670507881865,139.53271919909903,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2061,167.5388916822419,165.35876038413895,170.78425881629937,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2062,149.23263281896539,147.3285399151228,151.8705409498762,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2063,185.89633931242096,183.74131301811101,188.88423897326828,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2064,204.54173648978457,202.11714393021248,207.53981674839682,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2065,170.53979912848328,168.65814221686338,173.1036354015302,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2066,196.693024772821,194.314470401118,199.49351984351944,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2067,169.73160756480996,167.64843664769074,171.9294140070926,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2068,184.85477867391694,182.86236646412974,186.9077437075685,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2069,89.96760443776753,88.95729341464028,90.9877833081198,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2070,189.9214528334571,188.19693136253113,191.77836350054125,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2071,171.54347769257816,169.99553743734387,172.95508764329063,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2072,101.67359617734317,100.66113430279209,102.57208691437151,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2073,133.97257521187205,133.08732648298974,134.88477565352358,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2074,160.53901275341627,159.46360232650017,161.58284275763071,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2075,194.42823474818456,193.18999644663063,196.01109409136953,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2076,166.66478166944256,165.6630960623928,167.83044036454226,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2077,172.4829105356422,171.14614209029548,174.04834930120703,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2078,230.2075497430798,228.43255862297306,232.01777595248936,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2079,191.04235549568855,189.31680413062276,192.50061515242123,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2080,113.76725468004508,112.95786294787223,114.56658707791931,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2081,170.404018988982,169.23779417149325,171.65687674077077,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2082,214.98438677431565,213.69060465909945,216.53124932900727,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2083,110.0192297194343,109.33045890957203,110.69693615123008,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2084,149.33922478545196,148.3539257098005,150.267861906703,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2085,201.34160013502782,200.08650858138006,202.61608330203694,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2086,149.33413576379954,148.35912718501157,150.31247500148152,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2087,222.3504361174408,220.6872226194571,223.73232072056356,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2088,169.21856177714423,167.96838781495921,170.3341089443917,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2089,145.67709623321093,144.6347035957616,146.6749019681439,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2090,92.74359585336198,92.1408077625791,93.46016976898824,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2091,119.68349561561041,118.836796388966,120.53556679650414,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2092,187.92835069779122,186.64742349791203,188.88703025259025,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2093,183.07062138843165,181.8031460643209,184.06396258086906,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2094,149.91232237648205,148.88676981640606,150.81557309434513,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2095,109.58137927094475,108.74089891904707,110.2816900813269,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2096,112.46739154251522,111.68750805571453,112.97944457632045,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2097,165.01243779313802,163.83619977259627,166.09097245747427,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2098,198.2247740280611,196.83172345148793,199.73361745295668,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2099,134.18487604365816,133.24424931392812,135.49380956634278,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2100,150.57451021793378,149.42988641532133,151.99132184448086,NPP,LUCAS CFE
CanESM2,rcp45,Low,2.72777e-4,2101,150.19863043459978,149.08711237993603,151.6528381937692,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2002,136.48098747330948,136.48098747330948,136.48098747330948,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2003,156.7785401900397,156.7301247652895,156.82925457156324,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2004,167.04441780036043,166.9830319966548,167.11075461510632,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2005,200.4809586041758,200.39802760248355,200.57120878455106,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2006,171.06246929927846,170.96954995326888,171.1588260001286,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2007,110.19644379212865,110.13739912270736,110.26508164587901,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2008,141.40832065967805,141.32583813667492,141.5091871021122,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2009,135.96861255783503,135.8493552569782,136.10002299551314,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2010,215.3940417274985,215.1187730633468,215.5899288807114,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2011,148.94067216936645,148.7349126821149,149.08701179303347,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2012,161.18254703193614,160.97238539791033,161.34028316837657,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2013,66.07758790331593,66.01945424903846,66.13197774019692,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2014,148.2890220805349,148.1290260549111,148.4719920949933,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2015,118.34954021963533,118.20238892099117,118.47994150063862,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2016,187.9287363252277,187.6887491518197,188.2159752047012,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2017,96.63175852460832,96.41962395868873,96.84272798294357,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2018,131.75785032622358,131.36903443472085,132.10249998888702,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2019,190.76459024931242,190.07382567602843,191.3661362839484,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2020,170.303386863423,169.75658768478954,170.8581673340716,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2021,176.1509336608593,175.45466709042245,176.74775079016842,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2022,186.5977231996319,184.87135177241248,188.2847284551881,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2023,155.77008974728238,154.3382217659214,157.60025364546362,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2024,132.39212144007485,130.6390876276368,134.0867156931923,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2025,193.53750695078594,191.54682358175313,195.44896895548226,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2026,161.06562840058785,159.10991657619832,163.27113246683518,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2027,120.00707379292301,118.22428103655328,122.07770619517778,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2028,152.37265927683856,150.39495468554088,154.62731555541575,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2029,174.45014060245754,172.37410439069743,176.69133265349296,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2030,178.90734769111427,176.6890583303218,181.48121297394522,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2031,200.78409985964214,198.79383397732312,203.09960789898008,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2032,112.02164783660157,110.25301500600173,113.97983325945721,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2033,129.72831501787618,128.03789997364805,131.4856482877877,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2034,179.67325584361555,177.81784177822783,181.61983278097887,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2035,110.48820737387777,109.02029750202276,112.03733668077211,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2036,171.86228618797972,170.05031883685461,173.38854297826455,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2037,115.1268149109943,113.85383102337207,116.22730981579244,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2038,153.77714377471307,152.32201787270077,155.13605243815226,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2039,175.45755683905494,173.87829360988496,176.8550234747074,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2040,184.74391499177793,183.45843922526805,185.98974958622392,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2041,230.6000612216064,229.18885038714683,231.76949603578163,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2042,186.30610830526942,185.34896897888586,187.1007134213359,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2043,194.56773017992154,193.12134209239665,195.4539488834041,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2044,145.57917188326513,144.01357788106202,146.81904872137972,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2045,158.65474892772602,157.4961088097323,160.29685750561512,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2046,130.79941097798832,128.93461856044362,133.0720464379426,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2047,177.29183861101066,175.4515574888124,179.49757772139682,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2048,145.73480370951236,143.808466612826,148.00892623441976,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2049,145.47156268082438,143.79757802835343,147.4922725434734,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2050,141.87864349783504,140.3411247979496,143.95738937902308,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2051,140.89267071071413,139.0945297433233,142.95654807607536,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2052,163.1676660080029,161.47965027887244,164.96041387893382,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2053,151.99465066441851,150.25944493277592,153.80201641835032,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2054,171.18160704679948,169.08134261772128,173.09246796963998,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2055,226.81847063749572,224.53303378849674,229.0008246367345,NPP,LUCAS CFE
CanESM2,rcp45,MedHigh,0.001091107,2056,229.63989412908992,227.48164745219512,231.65947392297858,NPP,LUCAS CFE
