GCM,RCP,Timestep,Flux,Mean,Lower,Upper
CanESM2,rcp45,2004,Mortality,13.574566573442512,13.350520456185206,13.781261962086369
CanESM2,rcp45,2004,Mortality (Fire),1.0093765251791729,0.8999971478587602,1.1081238495610641
CanESM2,rcp45,2004,Mortality (Harvest),1.6895450393127234,1.5218422193693983,1.8625185187900457
CanESM2,rcp45,2004,Mortality (Insects),5.380479307319487,5.2997608146454604,5.457838120579585
CanESM2,rcp45,2004,NECB,7.253527613100092,6.774257615080677,7.747913586647599
CanESM2,rcp45,2004,NEP,44.5723022413276,44.4776590389707,44.64924193267582
CanESM2,rcp45,2004,NPP,165.60781766162464,165.50161400583508,165.7012407623006
CanESM2,rcp45,2004,Rh,121.03551542029703,121.00522509596227,121.06325741253683
CanESM2,rcp45,2005,Emission (AgExpand),0.4592755374609401,0.376494894147909,0.5494686286317809
CanESM2,rcp45,2005,Emission (Biomass),9.43517790907729,9.428968111904169,9.440537048350674
CanESM2,rcp45,2005,Emission (Clearcut),0.49541994757615543,0.44883034170308006,0.552088064017724
CanESM2,rcp45,2005,Emission (Fire),0.6409569449121512,0.5937847185282118,0.6953817801041701
CanESM2,rcp45,2005,Emission (Orchard Removal),0.06333668065698694,0.01666588587456,0.1307136149507
CanESM2,rcp45,2005,Emission (Urban),0.819678073131906,0.699505259859634,0.9445113482698269
CanESM2,rcp45,2005,Harvest (AgExpand),0.0589630029903649,0.030431275777574,0.09587696869039
CanESM2,rcp45,2005,Harvest (Clearcut),3.963359580608956,3.5906427336177047,4.41670451213996
CanESM2,rcp45,2005,Harvest (Grain),12.170198724105514,12.132347465332295,12.20726453345793
CanESM2,rcp45,2005,Harvest (Straw),9.248804703853652,9.21632831306547,9.27965462514423
CanESM2,rcp45,2005,Harvest (Thinning),0.7576638845779393,0.67200597173621,0.8495351438004304
CanESM2,rcp45,2005,Harvest (Urban),0.11138640741962402,0.06463000155248451,0.167272748234584
CanESM2,rcp45,2005,Leaching,2.3076617837927307,2.3069949802984224,2.308346469373093
CanESM2,rcp45,2005,LULCC,40.531724838462566,40.064820247224134,41.05404964963675
CanESM2,rcp45,2005,Mortality,13.361812973693814,13.166056957653,13.57107007829527
CanESM2,rcp45,2005,Mortality (Fire),0.39017072064396663,0.3311404971963317,0.45518633723814556
CanESM2,rcp45,2005,Mortality (Harvest),1.981679790304684,1.795321366812342,2.20835225607158
CanESM2,rcp45,2005,Mortality (Insects),2.5015647560381553,2.44839697660576,2.548294413653853
CanESM2,rcp45,2005,NECB,38.578249081285406,38.07083738855471,39.04582063960981
CanESM2,rcp45,2005,NEP,79.10997391974797,78.9798398154109,79.22637481735765
CanESM2,rcp45,2005,NPP,198.17664496221877,198.03467881135,198.30555980282
CanESM2,rcp45,2005,Rh,119.0666710424708,119.03788527010587,119.09593465194217
CanESM2,rcp45,2006,Emission (AgExpand),0.4698249986056223,0.3996644510581826,0.543754304041803
CanESM2,rcp45,2006,Emission (Biomass),9.465760857653413,9.458001829741505,9.472471920187527
CanESM2,rcp45,2006,Emission (Clearcut),0.4018123261779485,0.360954377127016,0.44419604223304315
CanESM2,rcp45,2006,Emission (Fire),4.879531568910901,4.693649754145655,5.070558736750279
CanESM2,rcp45,2006,Emission (Orchard Removal),0.07163040981742898,0.0176889239474,0.13996704606495097
CanESM2,rcp45,2006,Emission (Urban),0.8466752309529499,0.7166619405480585,0.9711782358877458
CanESM2,rcp45,2006,Harvest (AgExpand),0.06157920096072941,0.03321714522383876,0.09518834857637073
CanESM2,rcp45,2006,Harvest (Clearcut),3.214498609424118,2.887635017017559,3.5535683378638243
CanESM2,rcp45,2006,Harvest (Grain),11.694113092738625,11.652757758901528,11.73492451586087
CanESM2,rcp45,2006,Harvest (Straw),8.65027277272849,8.616799945851854,8.684528442505131
CanESM2,rcp45,2006,Harvest (Thinning),0.871577331575,0.7745350011747089,0.9733268110676004
CanESM2,rcp45,2006,Harvest (Urban),0.11107239823525182,0.06719598320538801,0.1583884047144472
CanESM2,rcp45,2006,Leaching,2.3037333067589882,2.302960888445055,2.304430612986136
CanESM2,rcp45,2006,LULCC,43.04208210453947,42.58291877565169,43.506714216535464
CanESM2,rcp45,2006,Mortality,15.84618605077963,15.550083192707083,16.157103443993332
CanESM2,rcp45,2006,Mortality (Fire),3.232218199711631,3.000366604048264,3.441807573987788
CanESM2,rcp45,2006,Mortality (Harvest),1.6072493047118783,1.443817508505264,1.7767841689328194
CanESM2,rcp45,2006,Mortality (Insects),1.196383753729494,1.1557588561094787,1.236301591345142
CanESM2,rcp45,2006,NECB,4.486475937734026,4.0162312070349975,4.943971781551267
CanESM2,rcp45,2006,NEP,47.528558042273495,47.39846164370253,47.64662407873389
CanESM2,rcp45,2006,NPP,168.61379290203905,168.44821814811985,168.75809380918983
CanESM2,rcp45,2006,Rh,121.08523485976556,121.04697758222932,121.1216053941816
CanESM2,rcp45,2007,Emission (AgExpand),0.590790283350898,0.4920881892211835,0.6842842591060644
CanESM2,rcp45,2007,Emission (Biomass),9.309382414340057,9.3010813518484,9.316612343043012
CanESM2,rcp45,2007,Emission (Clearcut),0.4265728624197152,0.382228980430153,0.4751660578245382
CanESM2,rcp45,2007,Emission (Fire),4.9817897201320775,4.824878117172604,5.139640028490778
CanESM2,rcp45,2007,Emission (Orchard Removal),0.11405822321867254,0.03749975064347551,0.2053160827571
CanESM2,rcp45,2007,Emission (Urban),0.574978366592724,0.48121058635566594,0.67796627713255
CanESM2,rcp45,2007,Harvest (AgExpand),0.08108242579814286,0.049756692532096504,0.1142160960479395
CanESM2,rcp45,2007,Harvest (Clearcut),3.4125828993576977,3.057831843442864,3.801328462596561
CanESM2,rcp45,2007,Harvest (Grain),8.163334968741838,8.134078428685507,8.195721070272342
CanESM2,rcp45,2007,Harvest (Straw),5.491112233561119,5.466968420953792,5.516936925797227
CanESM2,rcp45,2007,Harvest (Thinning),0.8835676221052962,0.7954404131754442,0.9798002318564876
CanESM2,rcp45,2007,Harvest (Urban),0.06630280600083388,0.034537416089375494,0.10377430484168074
CanESM2,rcp45,2007,Leaching,2.298275477506699,2.2974367976130505,2.2990344161210303
CanESM2,rcp45,2007,LULCC,36.39383030312577,35.932485019152566,36.90146994453553
CanESM2,rcp45,2007,Mortality,15.755913795756387,15.532770020005412,16.04649564613799
CanESM2,rcp45,2007,Mortality (Fire),3.264308332696393,3.0911682958261673,3.440776532495264
CanESM2,rcp45,2007,Mortality (Harvest),1.7062914496787243,1.5289159217219064,1.9006642312969007
CanESM2,rcp45,2007,Mortality (Insects),1.46659101728756,1.40557446732611,1.5223054606761897
CanESM2,rcp45,2007,NECB,-50.052839200659974,-50.561172618741985,-49.58237946700622
CanESM2,rcp45,2007,NEP,-13.659008897534207,-13.738291256997725,-13.591067206001997
CanESM2,rcp45,2007,NPP,108.25033571602594,108.14538604772193,108.338315730916
CanESM2,rcp45,2007,Rh,121.90934461356015,121.86980887105153,121.94838484002602
CanESM2,rcp45,2008,Emission (AgExpand),0.5839237313489639,0.48850461375816817,0.6753472471270935
CanESM2,rcp45,2008,Emission (Biomass),9.242663292836806,9.23328838867852,9.250776391235215
CanESM2,rcp45,2008,Emission (Clearcut),0.6237186627728956,0.575823630619559,0.6762501849411033
CanESM2,rcp45,2008,Emission (Fire),14.412543586606626,14.029677780689104,14.847992397090547
CanESM2,rcp45,2008,Emission (Orchard Removal),0.22916372364784082,0.07548123640858699,0.38147205176853394
CanESM2,rcp45,2008,Emission (Urban),0.5813820116607479,0.47998556450714647,0.6856268331964245
CanESM2,rcp45,2008,Harvest (AgExpand),0.07949729253150728,0.047358037870669376,0.11140825379515121
CanESM2,rcp45,2008,Harvest (Clearcut),4.989749302183209,4.60658904494311,5.410001479528475
CanESM2,rcp45,2008,Harvest (Grain),8.6345089856138,8.595357287641155,8.67180746232966
CanESM2,rcp45,2008,Harvest (Straw),5.838258132565005,5.8065973982843975,5.86800223700531
CanESM2,rcp45,2008,Harvest (Thinning),1.0951162566380601,1.000261749656498,1.2026184446979455
CanESM2,rcp45,2008,Harvest (Urban),0.06612250738456385,0.034405725371168996,0.10564095520006372
CanESM2,rcp45,2008,Leaching,2.293770671078096,2.292886670449463,2.294605555325316
CanESM2,rcp45,2008,LULCC,48.670418156868124,48.05154647334827,49.33445159954114
CanESM2,rcp45,2008,Mortality,23.271652868822247,22.75816466303772,23.842070623890347
CanESM2,rcp45,2008,Mortality (Fire),10.092994405916281,9.655025844033505,10.58357242095648
CanESM2,rcp45,2008,Mortality (Harvest),2.494874651091677,2.303294522473541,2.705000739769691
CanESM2,rcp45,2008,Mortality (Insects),0.5917032779586575,0.5600090177776451,0.6182109572472577
CanESM2,rcp45,2008,NECB,-28.76058498717258,-29.452992467342042,-28.128016172222644
CanESM2,rcp45,2008,NEP,19.90983316969554,19.793415540698007,20.011993021013
CanESM2,rcp45,2008,NPP,138.511947180194,138.37841608483473,138.64916944455027
CanESM2,rcp45,2008,Rh,118.60211401049845,118.556660491109,118.6427000228841
CanESM2,rcp45,2009,Emission (AgExpand),0.4427827468664786,0.357139778643859,0.546676656620856
CanESM2,rcp45,2009,Emission (Biomass),9.086527159773219,9.075714028606571,9.096801960266811
CanESM2,rcp45,2009,Emission (Clearcut),0.4919395109350027,0.45039239710178225,0.5362360368113667
CanESM2,rcp45,2009,Emission (Fire),2.5778647479001,2.4552425262047506,2.6919460852665225
CanESM2,rcp45,2009,Emission (Orchard Removal),0.704507296628774,0.29024321834378247,1.160334350698179
CanESM2,rcp45,2009,Emission (Urban),0.4229517351924516,0.3331595061153877,0.5182499782914943
CanESM2,rcp45,2009,Harvest (AgExpand),0.06205905931607767,0.032470326841616104,0.09783372408785447
CanESM2,rcp45,2009,Harvest (Clearcut),3.9355160874796606,3.6031391768150614,4.289888294492934
CanESM2,rcp45,2009,Harvest (Grain),8.943838939617322,8.899617934586566,8.987699648538523
CanESM2,rcp45,2009,Harvest (Straw),5.977542751408076,5.94360284935909,6.013125469210414
CanESM2,rcp45,2009,Harvest (Thinning),0.711634075414798,0.6340828565381494,0.7889447746988034
CanESM2,rcp45,2009,Harvest (Urban),0.058811685668873535,0.024756761194894075,0.09627797239843747
CanESM2,rcp45,2009,Leaching,2.27621163020105,2.2751910241291737,2.2773454006687293
CanESM2,rcp45,2009,LULCC,35.69218742640188,35.04147871171199,36.4095242781418
CanESM2,rcp45,2009,Mortality,14.149803184921552,13.946932787141726,14.364648250093424
CanESM2,rcp45,2009,Mortality (Fire),1.713291898167784,1.574664461932944,1.8501844197067308
CanESM2,rcp45,2009,Mortality (Harvest),1.967758043739912,1.8015695884065808,2.1449441472454915
CanESM2,rcp45,2009,Mortality (Insects),1.0844758764806113,1.0493463536659602,1.1242638570095314
CanESM2,rcp45,2009,NECB,-19.244234612012228,-19.92791477691279,-18.573944294872472
CanESM2,rcp45,2009,NEP,16.44795281438965,16.325583129792673,16.564538609954997
CanESM2,rcp45,2009,NPP,132.55339103122884,132.390277522664,132.70313534914143
CanESM2,rcp45,2009,Rh,116.1054382168392,116.05587147817936,116.15377996365473
CanESM2,rcp45,2010,Emission (AgExpand),0.4676787706849889,0.3804700946745723,0.5580323578280274
CanESM2,rcp45,2010,Emission (Biomass),9.198510349026249,9.18684381027602,9.210104230324912
CanESM2,rcp45,2010,Emission (Clearcut),0.2602717260913493,0.22790847143614223,0.29402748087162633
CanESM2,rcp45,2010,Emission (Fire),0.37117981264660493,0.334163109852191,0.40713690527918145
CanESM2,rcp45,2010,Emission (Orchard Removal),0.7943848519224843,0.33216302696265004,1.2625103176104504
CanESM2,rcp45,2010,Emission (Urban),0.45905494822763965,0.36515326132775,0.5713503220920569
CanESM2,rcp45,2010,Harvest (AgExpand),0.06364127972106512,0.03762226359548065,0.09719820671410462
CanESM2,rcp45,2010,Harvest (Clearcut),2.082173808730832,1.8232677714902674,2.352219846972253
CanESM2,rcp45,2010,Harvest (Grain),13.80148312530934,13.713425087427487,13.881589363194376
CanESM2,rcp45,2010,Harvest (Straw),9.865949405589467,9.79859480380193,9.933318530912665
CanESM2,rcp45,2010,Harvest (Thinning),0.3417855887219217,0.288920269361777,0.40276205988092284
CanESM2,rcp45,2010,Harvest (Urban),0.059909451366282174,0.027553439972838472,0.09529750999140345
CanESM2,rcp45,2010,Leaching,2.270235101044249,2.269169513695198,2.271388114529178
CanESM2,rcp45,2010,LULCC,40.03625821908248,39.41381893388516,40.67322899021733
CanESM2,rcp45,2010,Mortality,11.88311819752669,11.731855063688506,12.019763493756777
CanESM2,rcp45,2010,Mortality (Fire),0.24000337885955406,0.19068900227827532,0.2788184052939364
CanESM2,rcp45,2010,Mortality (Harvest),1.0410869043655016,0.9116338857448755,1.1761099234876924
CanESM2,rcp45,2010,Mortality (Insects),2.1775875284061095,2.09920871373241,2.250598865887839
CanESM2,rcp45,2010,NECB,60.10809802031526,59.43161614987148,60.74713379234539
CanESM2,rcp45,2010,NEP,100.14435623939774,99.85113435165,100.38419468240713
CanESM2,rcp45,2010,NPP,209.3584115902389,209.03918211649,209.61337023685
CanESM2,rcp45,2010,Rh,109.21405535084116,109.16219347572392,109.26279002732743
CanESM2,rcp45,2011,Emission (AgExpand),0.3450336879298659,0.2761044804224015,0.4187558974157327
CanESM2,rcp45,2011,Emission (Biomass),9.175179759784095,9.163203159286152,9.187912262675638
CanESM2,rcp45,2011,Emission (Clearcut),0.26076982307592683,0.23280671410848794,0.2926438207556891
CanESM2,rcp45,2011,Emission (Fire),0.5843795160818748,0.5386775208852081,0.6288738989202184
CanESM2,rcp45,2011,Emission (Orchard Removal),0.8103826725833613,0.30853809017266504,1.3002484119975593
CanESM2,rcp45,2011,Emission (Urban),0.3182317480747263,0.24067266215443708,0.40108849459042345
CanESM2,rcp45,2011,Harvest (AgExpand),0.02961311025674893,0.010043388682291226,0.05503962487051937
CanESM2,rcp45,2011,Harvest (Clearcut),2.0861585846075013,1.8624537128669296,2.3411505660500165
CanESM2,rcp45,2011,Harvest (Grain),11.187970905911362,11.122943426776022,11.25885124312356
CanESM2,rcp45,2011,Harvest (Straw),7.661721389802309,7.61243173469714,7.714455678163018
CanESM2,rcp45,2011,Harvest (Thinning),0.3402442622073405,0.289811247816751,0.39673431123897
CanESM2,rcp45,2011,Harvest (Urban),0.03139100340112144,0.01004811144632225,0.05994652364389683
CanESM2,rcp45,2011,Leaching,2.2739417270744062,2.2730786407758465,2.2749027761052223
CanESM2,rcp45,2011,LULCC,35.10501819079064,34.47251787681209,35.75287697470282
CanESM2,rcp45,2011,Mortality,11.94016505011022,11.809671650035996,12.085289165547746
CanESM2,rcp45,2011,Mortality (Fire),0.34090040329221355,0.28671545596865666,0.39397279181351913
CanESM2,rcp45,2011,Mortality (Harvest),1.0430792923037207,0.9312268564331028,1.1705752830245268
CanESM2,rcp45,2011,Mortality (Insects),1.4707398017851043,1.4206921141569882,1.5128659421945858
CanESM2,rcp45,2011,NECB,-4.146063201116938,-4.717092815074586,-3.5534927202781192
CanESM2,rcp45,2011,NEP,30.958954989673703,30.80555977213807,31.10825339290889
CanESM2,rcp45,2011,NPP,144.38216838338752,144.1673033940952,144.576385806521
CanESM2,rcp45,2011,Rh,113.42321339371382,113.3636519958175,113.48349624830213
CanESM2,rcp45,2012,Emission (AgExpand),0.34350997214129125,0.27400388175067897,0.42275000830504295
CanESM2,rcp45,2012,Emission (Biomass),9.208832761335767,9.196768087059148,9.22131936842618
CanESM2,rcp45,2012,Emission (Clearcut),0.26231350188549313,0.2214635344669277,0.3005896797138413
CanESM2,rcp45,2012,Emission (Fire),4.224571279058461,4.048476318039428,4.405549371782056
CanESM2,rcp45,2012,Emission (Orchard Removal),0.9043080623812494,0.3715011617323,1.4892551584899625
CanESM2,rcp45,2012,Emission (Urban),0.32341886564777206,0.22545806667979,0.42106343575894
CanESM2,rcp45,2012,Harvest (AgExpand),0.030247151455733635,0.00822314409935115,0.05805440527787573
CanESM2,rcp45,2012,Harvest (Clearcut),2.098508015084095,1.7717082757349574,2.4047174377041585
CanESM2,rcp45,2012,Harvest (Grain),10.904710777444997,10.82619583544807,10.973810165153493
CanESM2,rcp45,2012,Harvest (Straw),7.41193345810471,7.35644745239987,7.465869253315493
CanESM2,rcp45,2012,Harvest (Thinning),0.3462373421422444,0.28258662179100813,0.40837140626027935
CanESM2,rcp45,2012,Harvest (Urban),0.031053095715886315,0.010440851735605002,0.05588746398069499
CanESM2,rcp45,2012,Leaching,2.2838255480308436,2.283010586044191,2.284597855361555
CanESM2,rcp45,2012,LULCC,38.37346983042854,37.650124092750154,39.144894760784695
CanESM2,rcp45,2012,Mortality,14.43215988150289,14.176765661364874,14.68374870076724
CanESM2,rcp45,2012,Mortality (Fire),2.81534692752602,2.608239889090555,3.0300478314759647
CanESM2,rcp45,2012,Mortality (Harvest),1.0492540075420071,0.8858541378676986,1.202358718854816
CanESM2,rcp45,2012,Mortality (Insects),1.7587683750330059,1.7153086725754325,1.8115349125917697
CanESM2,rcp45,2012,NECB,-6.1490741957061505,-6.891300940117696,-5.387879500608662
CanESM2,rcp45,2012,NEP,32.22439563472239,32.052344102390954,32.37080059680249
CanESM2,rcp45,2012,NPP,155.93805874739758,155.71693806629,156.1303189556615
CanESM2,rcp45,2012,Rh,123.71366311267518,123.636199892585,123.77868931852053
CanESM2,rcp45,2013,Emission (AgExpand),0.4471775676435616,0.14797898136263463,0.7893035834936856
CanESM2,rcp45,2013,Emission (Biomass),8.911508364123046,8.900175342380876,8.9239436266879
CanESM2,rcp45,2013,Emission (Clearcut),0.37718916706247285,0.13723063882056827,0.6164301126226066
CanESM2,rcp45,2013,Emission (Fire),3.652635670327431,3.494447548439087,3.8210216818804077
CanESM2,rcp45,2013,Emission (Orchard Removal),1.0142999259895455,0.39901786592696,1.6720230057480252
CanESM2,rcp45,2013,Emission (Urban),0.7417699464099526,0.4058536009089033,1.514785066207389
CanESM2,rcp45,2013,Harvest (AgExpand),0.07095065045063143,0.015626769073650546,0.16265859748806752
CanESM2,rcp45,2013,Harvest (Clearcut),3.0175133364998703,1.097845110564925,4.93144090097876
CanESM2,rcp45,2013,Harvest (Grain),6.478698124260822,6.427682607256635,6.524561026582891
CanESM2,rcp45,2013,Harvest (Straw),3.797540346138911,3.772078175559296,3.82645678761551
CanESM2,rcp45,2013,Harvest (Thinning),0.6580033396980263,0.18159786354598625,1.0997554496667619
CanESM2,rcp45,2013,Harvest (Urban),0.11975616364593028,0.04041171694707525,0.22957241990523983
CanESM2,rcp45,2013,Leaching,2.2853736707866514,2.2845569220729303,2.2861485490197437
CanESM2,rcp45,2013,LULCC,31.57241627303685,28.80935502822857,34.486621302116106
CanESM2,rcp45,2013,Mortality,14.230914576044169,13.286558455345135,15.252929301769937
CanESM2,rcp45,2013,Mortality (Fire),2.5255621894357065,2.3502347640695467,2.733167018960254
CanESM2,rcp45,2013,Mortality (Harvest),1.5087566682498823,0.548922555282429,2.4657204504902235
CanESM2,rcp45,2013,Mortality (Insects),1.167348606262014,1.1252330760637619,1.2133999246617615
CanESM2,rcp45,2013,NECB,-89.77410373428545,-92.68847818070172,-86.98545078080942
CanESM2,rcp45,2013,NEP,-58.20168746124859,-58.25218432941799,-58.15040549188355
CanESM2,rcp45,2013,NPP,63.67088775635376,63.588438507959,63.755942579981394
CanESM2,rcp45,2013,Rh,121.87257521760235,121.78419099122723,121.94100124608251
CanESM2,rcp45,2014,Emission (AgExpand),0.45906133427573675,0.15632088429529184,0.781535917243176
CanESM2,rcp45,2014,Emission (Biomass),8.894820461769944,8.870879279705546,8.920552991582781
CanESM2,rcp45,2014,Emission (Clearcut),0.3836812615012146,0.1530430036628165,0.6302094871823122
CanESM2,rcp45,2014,Emission (Fire),4.5861729085955005,4.391383226444616,4.799624943050144
CanESM2,rcp45,2014,Emission (Orchard Removal),1.0098740595128088,0.40908534629809573,1.599154773212435
CanESM2,rcp45,2014,Emission (Urban),0.8103652938166216,0.4017878813193367,1.2152207908712387
CanESM2,rcp45,2014,Harvest (AgExpand),0.07348684839841285,0.014464638535594173,0.16232785974084787
CanESM2,rcp45,2014,Harvest (Clearcut),3.06945009200967,1.2243440293023724,5.0416758974609035
CanESM2,rcp45,2014,Harvest (Grain),8.902926685271796,8.833725934307866,8.96873222676534
CanESM2,rcp45,2014,Harvest (Straw),5.771369569687989,5.7283580823173,5.820742721734988
CanESM2,rcp45,2014,Harvest (Thinning),0.6780915752840704,0.18995913382288837,1.1435552684067964
CanESM2,rcp45,2014,Harvest (Urban),0.11848264836302383,0.044032338051108504,0.2042304428626382
CanESM2,rcp45,2014,Leaching,2.284230028171269,2.2818014382899445,2.2865424182221084
CanESM2,rcp45,2014,LULCC,37.042012766658054,34.15606364778613,40.12209494547207
CanESM2,rcp45,2014,Mortality,14.908925934852194,14.067873200433356,15.936064145386407
CanESM2,rcp45,2014,Mortality (Fire),3.2200205084545575,3.000109651250581,3.480421635194025
CanESM2,rcp45,2014,Mortality (Harvest),1.5347250460048403,0.6121720146516476,2.5208379487302124
CanESM2,rcp45,2014,Mortality (Insects),2.238076039636004,2.1887633783161964,2.284607586264591
CanESM2,rcp45,2014,NECB,-22.54058938320365,-25.565838994231097,-19.617040035447037
CanESM2,rcp45,2014,NEP,14.501423383454409,14.3124425912173,14.688082300799646
CanESM2,rcp45,2014,NPP,142.384824456066,142.07063670958325,142.6676466144455
CanESM2,rcp45,2014,Rh,127.88340107261162,127.76056097498851,128.01312286681704
CanESM2,rcp45,2015,Emission (AgExpand),0.4211624068834536,0.14057325069425852,0.7589195873953609
CanESM2,rcp45,2015,Emission (Biomass),8.777624343499605,8.745632461436177,8.814798725457354
CanESM2,rcp45,2015,Emission (Clearcut),0.3784282583254224,0.14840539769130578,0.6327566332540636
CanESM2,rcp45,2015,Emission (Fire),6.736410924238695,6.459294901322286,7.009117830115904
CanESM2,rcp45,2015,Emission (Orchard Removal),1.1594879095961363,0.4693866439093795,1.8462003130976634
CanESM2,rcp45,2015,Emission (Urban),0.7749207209104668,0.38246547655884916,1.4222476966077713
CanESM2,rcp45,2015,Harvest (AgExpand),0.0663756743234017,0.015388988780597013,0.15884697880157123
CanESM2,rcp45,2015,Harvest (Clearcut),3.0274260666033137,1.187243181531834,5.062053066027969
