Timestep,TransitionGroup,Flow,FlowPrimary,FromStock,ToStock,Mean,Lower,Upper
2003,NA,Harvest (grain),Harvest,Living Biomass,HAP,9.346054334431333,9.32850344272464,9.3622808966428
2003,NA,Harvest (straw),Harvest,Living Biomass,HAP,7.063525801681592,7.049433030972036,7.075939808285651
2003,NA,Leaching,Leaching,Soil,Aquatic,2.328746787497554,2.328237142393405,2.329236744008462
2003,NA,Litterfall,Litterfall,Living Biomass,Litter,103.01088371616781,102.975030164569,103.046250253786
2003,NA,Mortality,Mortality,Living Biomass,Standing Dead,10.906943895672162,10.90232339138613,10.91107776695773
2004,AgExpand,Emission,Emission,Living Biomass,Atmosphere,0.29561416515634314,0.23036077347726153,0.3714790666622166
2004,AgExpand,Harvest,Harvest,Living Biomass,HWP,0.03930467763652939,0.01649925745154,0.06898024331569
2004,Clearcut,Deadfall,Deadfall,Standing Dead,Down Dead,0.14456053839243777,0.12484749110511,0.1662386683473543
2004,Clearcut,Emission,Emission,Living Biomass,Atmosphere,0.4236334345657949,0.38049217409274755,0.467757994409667
2004,Clearcut,Harvest,Harvest,Living Biomass,HWP,3.389067476526425,3.043937392743889,3.74206395528375
2004,Clearcut,Mortality,Mortality,Living Biomass,Standing Dead,1.694533738263247,1.521968696372475,1.8710319776403268
2004,Fire,Emission,Emission,Living Biomass,Atmosphere,1.5004264750879375,1.404088230610874,1.598200668998667
2004,Fire,Mortality,Mortality,Living Biomass,Standing Dead,1.0120381991780412,0.8986593734892759,1.1200352577895722
2004,Insects,Mortality (insects high),Mortality,Living Biomass,Standing Dead,1.505353914934261,1.4549171846857,1.5524746161201397
2004,Insects,Mortality (insects low),Mortality,Living Biomass,Standing Dead,3.0708449450490494,3.0292797357529104,3.110178124061179
2004,Insects,Mortality (insects medium),Mortality,Living Biomass,Standing Dead,0.8052192941873993,0.7634593799596,0.8462245712972
2004,OrchardRemoval,Emission,Emission,Living Biomass,Atmosphere,0.06484682483379102,0.01297455876066,0.12144310162830996
2004,Thinning,Harvest,Harvest,Living Biomass,HWP,1.005265689561553,0.9081251376440225,1.09601614855468
2004,Urban,Emission,Emission,Living Biomass,Atmosphere,0.76918253570541,0.64750297462428,0.8902616933881797
2004,Urban,Harvest,Harvest,Living Biomass,HWP,0.11731594208304313,0.07289060838067,0.16380530071857
2004,NA,Deadfall,Deadfall,Standing Dead,Down Dead,13.820873904904106,13.800359764272224,13.84154651986743
2004,NA,Decay,Decay,Down Dead,Litter,13.845454063814499,13.824596042437419,13.86760308550773
2004,NA,Decomposition,Decomposition,Litter,Soil,61.356592512261706,61.33638362898,61.376735568803994
2004,NA,Emission (biomass),Emission,Living Biomass,Atmosphere,9.342104411799523,9.33665991446175,9.34714748028897
2004,NA,Emission (litter),Emission,Litter,Atmosphere,57.4443489286274,57.424724662494,57.463612995572
2004,NA,Emission (soil),Emission,Soil,Atmosphere,63.591462935666854,63.571660499083,63.611317056554
2004,NA,Growth,Growth,Atmosphere,Living Biomass,165.6079126278209,165.500685338923,165.69682435124503
2004,NA,Harvest (grain),Harvest,Living Biomass,HAP,10.25709685309238,10.23154951901182,10.281653812404471
2004,NA,Harvest (straw),Harvest,Living Biomass,HAP,7.813244137543643,7.792139092278511,7.83350039591643
2004,NA,Leaching,Leaching,Soil,Aquatic,2.3196303639907057,2.318977913098846,2.3202606130821226
2004,NA,Litterfall,Litterfall,Living Biomass,Litter,105.48778224046981,105.436410462104,105.540211213408
2004,NA,Mortality,Mortality,Living Biomass,Standing Dead,10.875712054047627,10.86909371662031,10.88163291884142
2005,AgExpand,Emission,Emission,Living Biomass,Atmosphere,0.4641760281018878,0.37740755965855693,0.55915756348905
2005,AgExpand,Harvest,Harvest,Living Biomass,HWP,0.06055875517303167,0.03183043329017,0.09618514011548862
2005,Clearcut,Deadfall,Deadfall,Standing Dead,Down Dead,0.17248233380097558,0.1538527261572681,0.193880945354582
2005,Clearcut,Emission,Emission,Living Biomass,Atmosphere,0.49488604057436736,0.44654084369487745,0.5453621503535138
2005,Clearcut,Harvest,Harvest,Living Biomass,HWP,3.9590883245948487,3.5723267495602617,4.3628972028319115
2005,Clearcut,Mortality,Mortality,Living Biomass,Standing Dead,1.9795441622974614,1.7861633747786414,2.1814486014149557
2005,Fire,Emission,Emission,Living Biomass,Atmosphere,0.6394839832840631,0.585728812409973,0.6957347688435379
2005,Fire,Mortality,Mortality,Living Biomass,Standing Dead,0.3889694851787832,0.3273129449066,0.45493608461504687
2005,Insects,Mortality (insects high),Mortality,Living Biomass,Standing Dead,0.20245956359941839,0.1827631989171,0.2194813566389
2005,Insects,Mortality (insects low),Mortality,Living Biomass,Standing Dead,2.1909555391728235,2.150490828951421,2.2275914525111196
2005,Insects,Mortality (insects medium),Mortality,Living Biomass,Standing Dead,0.10907801922778203,0.09295472086902001,0.12457766480138302
2005,OrchardRemoval,Emission,Emission,Living Biomass,Atmosphere,0.06554128412705071,0.01733292193759,0.1320178755756
2005,Thinning,Harvest,Harvest,Living Biomass,HWP,0.7563276150947713,0.66832952396533,0.8437347136441615
2005,Urban,Emission,Emission,Living Biomass,Atmosphere,0.8192081306548599,0.6995355190527554,0.951474697775358
2005,Urban,Harvest,Harvest,Living Biomass,HWP,0.1099812570145224,0.06404767877855226,0.159022207246243
2005,NA,Deadfall,Deadfall,Standing Dead,Down Dead,14.300666534344268,14.27821043220663,14.32246310525122
2005,NA,Decay,Decay,Down Dead,Litter,14.03636412091567,14.009271613801397,14.0615889811548
2005,NA,Decomposition,Decomposition,Litter,Soil,61.10269216354641,61.080838761139,61.125645459581
2005,NA,Emission (biomass),Emission,Living Biomass,Atmosphere,9.43509435800697,9.42877095785973,9.44143075523638
2005,NA,Emission (litter),Emission,Litter,Atmosphere,56.784626258668524,56.763795904069276,56.80593866896735
2005,NA,Emission (soil),Emission,Soil,Atmosphere,62.281939480742224,62.25889302146901,62.30489766171299
2005,NA,Growth,Growth,Atmosphere,Living Biomass,198.1732262662147,198.02887526172,198.305574472189
2005,NA,Harvest (grain),Harvest,Living Biomass,HAP,12.169624605922598,12.132349568223432,12.205496027952211
2005,NA,Harvest (straw),Harvest,Living Biomass,HAP,9.248296667700505,9.21795094376007,9.278202142199628
2005,NA,Leaching,Leaching,Soil,Aquatic,2.3076504648710006,2.306960722783704,2.308348411755575
2005,NA,Litterfall,Litterfall,Living Biomass,Litter,108.90728471793986,108.848122885163,108.967870818871
2005,NA,Mortality,Mortality,Living Biomass,Standing Dead,10.989880341961154,10.983138473222306,10.99721082663768
2006,AgExpand,Emission,Emission,Living Biomass,Atmosphere,0.4698404592003974,0.383970662427068,0.545156022829818
2006,AgExpand,Harvest,Harvest,Living Biomass,HWP,0.061589417532842174,0.030858136237619998,0.095176216581204
2006,Clearcut,Deadfall,Deadfall,Standing Dead,Down Dead,0.13525405624383882,0.118852846133929,0.15209979951473
2006,Clearcut,Emission,Emission,Living Biomass,Atmosphere,0.4007742110680002,0.359267563943403,0.4410439092605997
2006,Clearcut,Harvest,Harvest,Living Biomass,HWP,3.2061936885441624,2.87414051154793,3.5283512740857246
2006,Clearcut,Mortality,Mortality,Living Biomass,Standing Dead,1.60309684427206,1.43707025577291,1.764175637043387
2006,Fire,Emission,Emission,Living Biomass,Atmosphere,4.882109946704966,4.684195480993524,5.088032962509817
2006,Fire,Mortality,Mortality,Living Biomass,Standing Dead,3.235653557376237,2.997604470462311,3.4724598759193923
2006,Insects,Mortality (insects high),Mortality,Living Biomass,Standing Dead,0.19166406249224402,0.1687582155949,0.2122067352402
2006,Insects,Mortality (insects low),Mortality,Living Biomass,Standing Dead,0.9437817806430674,0.916829892608013,0.970340024650709
2006,Insects,Mortality (insects medium),Mortality,Living Biomass,Standing Dead,0.060944301200073145,0.04348468727881,0.07855918298246677
2006,OrchardRemoval,Emission,Emission,Living Biomass,Atmosphere,0.07365457905633345,0.01768729788675175,0.1489485346103
2006,Thinning,Harvest,Harvest,Living Biomass,HWP,0.8720775748286937,0.7775374887842981,0.976329854642168
2006,Urban,Emission,Emission,Living Biomass,Atmosphere,0.8449387912930781,0.7031440448145301,0.9780048624131571
2006,Urban,Harvest,Harvest,Living Biomass,HWP,0.10941187423006861,0.06519975252939,0.15424793520823404
2006,NA,Deadfall,Deadfall,Standing Dead,Down Dead,14.27414262416027,14.254570170497251,14.29401260732563
2006,NA,Decay,Decay,Down Dead,Litter,14.250907666015237,14.22170862178816,14.2843315648611
2006,NA,Decomposition,Decomposition,Litter,Soil,63.76084796206443,63.733202083377996,63.788625996738006
2006,NA,Emission (biomass),Emission,Living Biomass,Atmosphere,9.465722170716518,9.45801439076909,9.473329478819071
2006,NA,Emission (litter),Emission,Litter,Atmosphere,59.181551534693455,59.15567637811431,59.207070900893
2006,NA,Emission (soil),Emission,Soil,Atmosphere,61.90356117219577,61.879905095511,61.927558013536
2006,NA,Growth,Growth,Atmosphere,Living Biomass,168.61121535122325,168.46282472351902,168.75805312117402
2006,NA,Harvest (grain),Harvest,Living Biomass,HAP,11.693602425143819,11.652745631145999,11.7337606286553
2006,NA,Harvest (straw),Harvest,Living Biomass,HAP,8.64984400199966,8.6154896192939,8.682639193665413
2006,NA,Leaching,Leaching,Soil,Aquatic,2.303727399761444,2.3029611444085383,2.304467249414161
2006,NA,Litterfall,Litterfall,Living Biomass,Litter,116.31417356746981,116.23801862591401,116.390186806182
2006,NA,Mortality,Mortality,Living Biomass,Standing Dead,11.006621596812204,10.99807472076176,11.015173731777386
2007,AgExpand,Emission,Emission,Living Biomass,Atmosphere,0.585867802537023,0.48974727484971403,0.691553489983779
2007,AgExpand,Harvest,Harvest,Living Biomass,HWP,0.08098907709588003,0.04684307018306,0.11516639076280301
2007,Clearcut,Deadfall,Deadfall,Standing Dead,Down Dead,0.14118494879815668,0.1242150767199355,0.1575402657413901
2007,Clearcut,Emission,Emission,Living Biomass,Atmosphere,0.42668043206074,0.382230453459127,0.472031785691952
2007,Clearcut,Harvest,Harvest,Living Biomass,HWP,3.413443456485697,3.0578436276746204,3.77625428553503
2007,Clearcut,Mortality,Mortality,Living Biomass,Standing Dead,1.7067217282428273,1.52892181383782,1.88812714276805
2007,Fire,Emission,Emission,Living Biomass,Atmosphere,4.983124823311875,4.817947506926733,5.143328773991849
2007,Fire,Mortality,Mortality,Living Biomass,Standing Dead,3.2662627431850697,3.0828939838775953,3.4537082701653947
2007,Insects,Mortality (insects high),Mortality,Living Biomass,Standing Dead,0.5888475904864324,0.5445541229878701,0.62805438428868
2007,Insects,Mortality (insects low),Mortality,Living Biomass,Standing Dead,0.6530271964722945,0.62912799614965,0.676161885516405
2007,Insects,Mortality (insects medium),Mortality,Living Biomass,Standing Dead,0.22469852822389938,0.19601178238202352,0.2527584736424
2007,OrchardRemoval,Emission,Emission,Living Biomass,Atmosphere,0.11248653048353875,0.0356064994243,0.20498297230728504
2007,Thinning,Harvest,Harvest,Living Biomass,HWP,0.8857824701219925,0.7953635631954921,0.9820168947394279
2007,Urban,Emission,Emission,Living Biomass,Atmosphere,0.5742232137317095,0.47430368354451996,0.683485741084751
2007,Urban,Harvest,Harvest,Living Biomass,HWP,0.06733034535221792,0.03433187245457,0.10640055542763575
2007,NA,Deadfall,Deadfall,Standing Dead,Down Dead,13.842931475692778,13.82345774275284,13.86173521123452
2007,NA,Decay,Decay,Down Dead,Litter,14.307977579565382,14.276064466988148,14.342051179410147
2007,NA,Decomposition,Decomposition,Litter,Soil,64.42916053415,64.395577585601,64.463621621973
2007,NA,Emission (biomass),Emission,Living Biomass,Atmosphere,9.30939695739999,9.30125739786723,9.31722616479012
2007,NA,Emission (litter),Emission,Litter,Atmosphere,59.912815681842474,59.881037477842995,59.944985779302
2007,NA,Emission (soil),Emission,Soil,Atmosphere,61.99681663420393,61.969130899313996,62.023609496667
2007,NA,Growth,Growth,Atmosphere,Living Biomass,108.24926631568555,108.14915942433399,108.337444977184
2007,NA,Harvest (grain),Harvest,Living Biomass,HAP,8.162873587448908,8.13392562357393,8.19250333638299
2007,NA,Harvest (straw),Harvest,Living Biomass,HAP,5.490814836802176,5.466636133087737,5.515023471116121
2007,NA,Leaching,Leaching,Soil,Aquatic,2.2982877802689887,2.2974626615581353,2.2990867666903414
2007,NA,Litterfall,Litterfall,Living Biomass,Litter,112.22822206864296,112.14296853138487,112.31241326188638
2007,NA,Mortality,Mortality,Living Biomass,Standing Dead,10.7852865760508,10.77607354146817,10.79430352365753
2008,AgExpand,Emission,Emission,Living Biomass,Atmosphere,0.5792695718619884,0.48803762719606103,0.674652043891531
2008,AgExpand,Harvest,Harvest,Living Biomass,HWP,0.07894564208055482,0.046128491573330994,0.113498386271751
2008,Clearcut,Deadfall,Deadfall,Standing Dead,Down Dead,0.2077932683023406,0.1901055082545773,0.22648092576514117
2008,Clearcut,Emission,Emission,Living Biomass,Atmosphere,0.6235262129699126,0.574904939735802,0.676341075008038
2008,Clearcut,Harvest,Harvest,Living Biomass,HWP,4.988209703759275,4.59923951787978,5.41072860006608
2008,Clearcut,Mortality,Mortality,Living Biomass,Standing Dead,2.494104851879708,2.29961975894235,2.70536430003349
2008,Fire,Emission,Emission,Living Biomass,Atmosphere,14.398834963759393,14.040488496489118,14.838500260360346
2008,Fire,Mortality,Mortality,Living Biomass,Standing Dead,10.07685348920076,9.650971262467596,10.55419555041691
2008,Insects,Mortality (insects high),Mortality,Living Biomass,Standing Dead,0.050957801613725845,0.03913326284857,0.06063943701993
2008,Insects,Mortality (insects low),Mortality,Living Biomass,Standing Dead,0.4630635269344037,0.442979010014879,0.484502020957811
2008,Insects,Mortality (insects medium),Mortality,Living Biomass,Standing Dead,0.07883963330251405,0.06275787713598,0.09598522486663001
2008,OrchardRemoval,Emission,Emission,Living Biomass,Atmosphere,0.23216830692504195,0.07963844537562,0.39594939194900036
2008,Thinning,Harvest,Harvest,Living Biomass,HWP,1.0941838153348917,0.987698264772618,1.2003820738413777
2008,Urban,Emission,Emission,Living Biomass,Atmosphere,0.5821694763119653,0.4768595578827654,0.6943006641932918
2008,Urban,Harvest,Harvest,Living Biomass,HWP,0.0666058967286562,0.033917436797978,0.1041912964685
2008,NA,Deadfall,Deadfall,Standing Dead,Down Dead,13.452326301376742,13.434108548565789,13.471008469885678
2008,NA,Decay,Decay,Down Dead,Litter,14.330064660770821,14.29659151288229,14.36258559936659
2008,NA,Decomposition,Decomposition,Litter,Soil,60.96142880737617,60.930163803834006,60.993562022015
2008,NA,Emission (biomass),Emission,Living Biomass,Atmosphere,9.242611100750352,9.2336800962338,9.251151568592265
2008,NA,Emission (litter),Emission,Litter,Atmosphere,56.69265504626945,56.663230446832,56.723180205055
2008,NA,Emission (soil),Emission,Soil,Atmosphere,61.90981995934904,61.879860448558,61.937047844603
2008,NA,Growth,Growth,Atmosphere,Living Biomass,138.50956710383423,138.37674825567998,138.643813134081
2008,NA,Harvest (grain),Harvest,Living Biomass,HAP,8.63391798335217,8.597706552526217,8.66941356077164
2008,NA,Harvest (straw),Harvest,Living Biomass,HAP,5.837873335887664,5.807818063046869,5.86664868747917
2008,NA,Leaching,Leaching,Soil,Aquatic,2.293789376597585,2.292931728354274,2.2946235145898997
2008,NA,Litterfall,Litterfall,Living Biomass,Litter,97.84838887249192,97.775299056094,97.918004795602
2008,NA,Mortality,Mortality,Living Biomass,Standing Dead,10.683664891973597,10.67376204784341,10.69344564015427
2009,AgExpand,Emission,Emission,Living Biomass,Atmosphere,0.4390892799677961,0.35728942104521,0.5321829474988164
2009,AgExpand,Harvest,Harvest,Living Biomass,HWP,0.06021075666627728,0.029968175522395155,0.09699189716485
2009,Clearcut,Deadfall,Deadfall,Standing Dead,Down Dead,0.1590593764642614,0.14352410399712076,0.177318029159862
2009,Clearcut,Emission,Emission,Living Biomass,Atmosphere,0.4925290397782597,0.445547586882662,0.5426288102779722
2009,Clearcut,Harvest,Harvest,Living Biomass,HWP,3.9402323182260064,3.56438069506626,4.341030482220137
2009,Clearcut,Mortality,Mortality,Living Biomass,Standing Dead,1.970116159113025,1.78219034753368,2.170515241110059
2009,Fire,Emission,Emission,Living Biomass,Atmosphere,2.571819903417534,2.4369027050439356,2.697905452902003
2009,Fire,Mortality,Mortality,Living Biomass,Standing Dead,1.707451799121999,1.562462363776325,1.8509831570965618
2009,Insects,Mortality (insects high),Mortality,Living Biomass,Standing Dead,0.16356471993795427,0.14140564936587,0.18382847774417851
2009,Insects,Mortality (insects low),Mortality,Living Biomass,Standing Dead,0.7656802860657571,0.743071828492007,0.789589159562776
2009,Insects,Mortality (insects medium),Mortality,Living Biomass,Standing Dead,0.1541994982080588,0.132607241689147,0.17355291500069248
2009,OrchardRemoval,Emission,Emission,Living Biomass,Atmosphere,0.71178263661935,0.2849694283805,1.1745236204831
2009,Thinning,Harvest,Harvest,Living Biomass,HWP,0.7153979406919931,0.634254317062891,0.7950032409476739
2009,Urban,Emission,Emission,Living Biomass,Atmosphere,0.423129499912611,0.33375154440994903,0.5175334692874428
2009,Urban,Harvest,Harvest,Living Biomass,HWP,0.058268209071808415,0.02778187008963,0.09617410128050527
2009,NA,Deadfall,Deadfall,Standing Dead,Down Dead,12.945667782680557,12.9270011403109,12.96478390128962
2009,NA,Decay,Decay,Down Dead,Litter,14.245491323822348,14.21092186043761,14.28128692494041
2009,NA,Decomposition,Decomposition,Litter,Soil,59.2138020981768,59.178487826664,59.248100834215
2009,NA,Emission (biomass),Emission,Living Biomass,Atmosphere,9.086646233743453,9.076191818395941,9.09726716578025
2009,NA,Emission (litter),Emission,Litter,Atmosphere,55.00812128871222,54.974514900163946,55.0410961007321
2009,NA,Emission (soil),Emission,Soil,Atmosphere,61.098556076268856,61.063840635626995,61.13130022602301
2009,NA,Growth,Growth,Atmosphere,Living Biomass,132.55383009304293,132.39985817412602,132.709108324428
2009,NA,Harvest (grain),Harvest,Living Biomass,HAP,8.943359431368433,8.901955974510768,8.98638329958068
2009,NA,Harvest (straw),Harvest,Living Biomass,HAP,5.977338733649353,5.943985245714576,6.01132041894403
2009,NA,Leaching,Leaching,Soil,Aquatic,2.276242096992744,2.2751670154736763,2.277399685181135
2009,NA,Litterfall,Litterfall,Living Biomass,Litter,101.67686530683355,101.587753168057,101.76460032325612
2009,NA,Mortality,Mortality,Living Biomass,Standing Dead,10.468852765813127,10.456770944181876,10.481475845301498
2010,AgExpand,Emission,Emission,Living Biomass,Atmosphere,0.465506247909986,0.3784020795404,0.5612075299437079
2010,AgExpand,Harvest,Harvest,Living Biomass,HWP,0.06271356395853488,0.03261098379336675,0.09812000306426999
2010,Clearcut,Deadfall,Deadfall,Standing Dead,Down Dead,0.08322515906424689,0.07125345295487269,0.0956731469440708
2010,Clearcut,Emission,Emission,Living Biomass,Atmosphere,0.26091235313157896,0.22800970612513502,0.29399201377020606
2010,Clearcut,Harvest,Harvest,Living Biomass,HWP,2.087298825052599,1.82407764899899,2.3519361101566525
2010,Clearcut,Mortality,Mortality,Living Biomass,Standing Dead,1.043649412526341,0.91203882449958,1.1759680550793952
2010,Fire,Emission,Emission,Living Biomass,Atmosphere,0.3710555108608874,0.332550496328395,0.4097412121783797
2010,Fire,Mortality,Mortality,Living Biomass,Standing Dead,0.23969758374401523,0.19240667445255666,0.281943902101981
2010,Insects,Mortality (insects high),Mortality,Living Biomass,Standing Dead,0.3634376715537907,0.3121499303448027,0.41456104739907274
2010,Insects,Mortality (insects low),Mortality,Living Biomass,Standing Dead,1.3564938607501353,1.32510975537132,1.3860701798618
2010,Insects,Mortality (insects medium),Mortality,Living Biomass,Standing Dead,0.4577930211029729,0.4129401785742678,0.504660984104932
2010,OrchardRemoval,Emission,Emission,Living Biomass,Atmosphere,0.7757317580591307,0.3026442157876,1.26392551673654
2010,Thinning,Harvest,Harvest,Living Biomass,HWP,0.3423663857781449,0.28548078924765596,0.4058579641408196
2010,Urban,Emission,Emission,Living Biomass,Atmosphere,0.4599155993738091,0.36369067690996004,0.5708117748560799
2010,Urban,Harvest,Harvest,Living Biomass,HWP,0.060854393589474524,0.02921322469603,0.09825209285132426
2010,NA,Deadfall,Deadfall,Standing Dead,Down Dead,12.805150449253818,12.78550449580442,12.82439816069896
2010,NA,Decay,Decay,Down Dead,Litter,14.270718849588299,14.23381063094178,14.306686444363761
2010,NA,Decomposition,Decomposition,Litter,Soil,56.312043313813426,56.273458611759004,56.347832063136
2010,NA,Emission (biomass),Emission,Living Biomass,Atmosphere,9.19865275400616,9.18746239367259,9.211096765640237
2010,NA,Emission (litter),Emission,Litter,Atmosphere,51.315257978397035,51.279184510553996,51.348862859718
2010,NA,Emission (soil),Emission,Soil,Atmosphere,57.90001008978424,57.865609665035,57.931749015944
2010,NA,Growth,Growth,Atmosphere,Living Biomass,209.35841963495548,209.07190872674,209.64095689528776
2010,NA,Harvest (grain),Harvest,Living Biomass,HAP,13.800912366415035,13.72610606065805,13.877343328605999
2010,NA,Harvest (straw),Harvest,Living Biomass,HAP,9.865932932868052,9.808513445702859,9.92724650198205
2010,NA,Leaching,Leaching,Soil,Aquatic,2.2702650977174352,2.26915728117482,2.2713999656099135
2010,NA,Litterfall,Litterfall,Living Biomass,Litter,100.21055219432898,100.10032736481874,100.30778813873
2010,NA,Mortality,Mortality,Living Biomass,Standing Dead,10.602155957095459,10.588579398244239,10.616237640195719
2011,AgExpand,Emission,Emission,Living Biomass,Atmosphere,0.34326087495536467,0.27321685747955,0.4185583980828376
2011,AgExpand,Harvest,Harvest,Living Biomass,HWP,0.029355912199204054,0.010342487645800001,0.053291099829169
2011,Clearcut,Deadfall,Deadfall,Standing Dead,Down Dead,0.08366854468458296,0.07222612115604964,0.09594992290096288
2011,Clearcut,Emission,Emission,Living Biomass,Atmosphere,0.26120309432692806,0.22913377126239287,0.2965049528056076
2011,Clearcut,Harvest,Harvest,Living Biomass,HWP,2.0896247546155107,1.8330701700994823,2.37203962244439
2011,Clearcut,Mortality,Mortality,Living Biomass,Standing Dead,1.0448123773077458,0.9165350850497124,1.1860198112212277
2011,Fire,Emission,Emission,Living Biomass,Atmosphere,0.5835886395761194,0.5341741536442568,0.632512560646604
2011,Fire,Mortality,Mortality,Living Biomass,Standing Dead,0.33957506626406025,0.2823738929401927,0.39558037212002645
2011,Insects,Mortality (insects high),Mortality,Living Biomass,Standing Dead,0.1670097371081038,0.14446599573589,0.18864173797767
