Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
2039,DROUGHT: Low Severity [Type],11743.15821,Normal,Iteration and Timestep,5871.579106
2040,DROUGHT: Low Severity [Type],10721.86521,Normal,Iteration and Timestep,5360.932606
2041,DROUGHT: Low Severity [Type],8365.250904,Normal,Iteration and Timestep,4182.625452
2042,DROUGHT: Low Severity [Type],6896.821519,Normal,Iteration and Timestep,3448.410759
2043,DROUGHT: Low Severity [Type],9586.727114,Normal,Iteration and Timestep,4793.363557
2044,DROUGHT: Low Severity [Type],11009.59956,Normal,Iteration and Timestep,5504.799781
2045,DROUGHT: Low Severity [Type],8931.167871,Normal,Iteration and Timestep,4465.583936
2046,DROUGHT: Low Severity [Type],8310.597202,Normal,Iteration and Timestep,4155.298601
2047,DROUGHT: Low Severity [Type],8622.042173,Normal,Iteration and Timestep,4311.021087
2048,DROUGHT: Low Severity [Type],5300.71972,Normal,Iteration and Timestep,2650.35986
2049,DROUGHT: Low Severity [Type],4610.654871,Normal,Iteration and Timestep,2305.327435
2050,DROUGHT: Low Severity [Type],4517.013901,Normal,Iteration and Timestep,2258.506951
2051,DROUGHT: Low Severity [Type],5595.420506,Normal,Iteration and Timestep,2797.710253
2052,DROUGHT: Low Severity [Type],5700.15874,Normal,Iteration and Timestep,2850.07937
2053,DROUGHT: Low Severity [Type],6850.909795,Normal,Iteration and Timestep,3425.454898
2054,DROUGHT: Low Severity [Type],8672.919043,Normal,Iteration and Timestep,4336.459521
2055,DROUGHT: Low Severity [Type],7749.328649,Normal,Iteration and Timestep,3874.664324
2056,DROUGHT: Low Severity [Type],8061.269381,Normal,Iteration and Timestep,4030.634691
2057,DROUGHT: Low Severity [Type],7842.466996,Normal,Iteration and Timestep,3921.233498
2058,DROUGHT: Low Severity [Type],5612.826856,Normal,Iteration and Timestep,2806.413428
2059,DROUGHT: Low Severity [Type],4577.744057,Normal,Iteration and Timestep,2288.872028
2060,DROUGHT: Low Severity [Type],4992.529861,Normal,Iteration and Timestep,2496.26493
2061,DROUGHT: Low Severity [Type],3252.878757,Normal,Iteration and Timestep,1626.439378
2062,DROUGHT: Low Severity [Type],2592.182756,Normal,Iteration and Timestep,1296.091378
2063,DROUGHT: Low Severity [Type],2604.013946,Normal,Iteration and Timestep,1302.006973
2064,DROUGHT: Low Severity [Type],2113.949579,Normal,Iteration and Timestep,1056.97479
2065,DROUGHT: Low Severity [Type],2303.636141,Normal,Iteration and Timestep,1151.81807
2066,DROUGHT: Low Severity [Type],3566.142499,Normal,Iteration and Timestep,1783.07125
2067,DROUGHT: Low Severity [Type],5986.704282,Normal,Iteration and Timestep,2993.352141
2068,DROUGHT: Low Severity [Type],4805.114877,Normal,Iteration and Timestep,2402.557439
2069,DROUGHT: Low Severity [Type],7593.552228,Normal,Iteration and Timestep,3796.776114
2070,DROUGHT: Low Severity [Type],9134.072519,Normal,Iteration and Timestep,4567.03626
2071,DROUGHT: Low Severity [Type],4216.660107,Normal,Iteration and Timestep,2108.330053
2072,DROUGHT: Low Severity [Type],3231.529677,Normal,Iteration and Timestep,1615.764839
2073,DROUGHT: Low Severity [Type],4737.22363,Normal,Iteration and Timestep,2368.611815
2074,DROUGHT: Low Severity [Type],4560.76389,Normal,Iteration and Timestep,2280.381945
2075,DROUGHT: Low Severity [Type],4260.579989,Normal,Iteration and Timestep,2130.289995
2076,DROUGHT: Low Severity [Type],7532.092052,Normal,Iteration and Timestep,3766.046026
2077,DROUGHT: Low Severity [Type],9980.009182,Normal,Iteration and Timestep,4990.004591
2078,DROUGHT: Low Severity [Type],12126.02805,Normal,Iteration and Timestep,6063.014023
2079,DROUGHT: Low Severity [Type],7175.540117,Normal,Iteration and Timestep,3587.770058
2080,DROUGHT: Low Severity [Type],4855.54742,Normal,Iteration and Timestep,2427.77371
2081,DROUGHT: Low Severity [Type],6070.935929,Normal,Iteration and Timestep,3035.467965
2082,DROUGHT: Low Severity [Type],3800.826482,Normal,Iteration and Timestep,1900.413241
2083,DROUGHT: Low Severity [Type],3069.463783,Normal,Iteration and Timestep,1534.731892
2084,DROUGHT: Low Severity [Type],2973.942737,Normal,Iteration and Timestep,1486.971369
2085,DROUGHT: Low Severity [Type],2857.526894,Normal,Iteration and Timestep,1428.763447
2086,DROUGHT: Low Severity [Type],1856.225532,Normal,Iteration and Timestep,928.1127659
2087,DROUGHT: Low Severity [Type],2346.749448,Normal,Iteration and Timestep,1173.374724
2088,DROUGHT: Low Severity [Type],3272.689874,Normal,Iteration and Timestep,1636.344937
2089,DROUGHT: Low Severity [Type],2923.369768,Normal,Iteration and Timestep,1461.684884
2090,DROUGHT: Low Severity [Type],3201.864822,Normal,Iteration and Timestep,1600.932411
2091,DROUGHT: Low Severity [Type],4226.871832,Normal,Iteration and Timestep,2113.435916
2092,DROUGHT: Low Severity [Type],4640.235697,Normal,Iteration and Timestep,2320.117849
2093,DROUGHT: Low Severity [Type],3013.671851,Normal,Iteration and Timestep,1506.835925
2094,DROUGHT: Low Severity [Type],5490.086113,Normal,Iteration and Timestep,2745.043056
2095,DROUGHT: Low Severity [Type],5361.494405,Normal,Iteration and Timestep,2680.747202
2096,DROUGHT: Low Severity [Type],7161.388579,Normal,Iteration and Timestep,3580.69429
2097,DROUGHT: Low Severity [Type],5622.135748,Normal,Iteration and Timestep,2811.067874
2098,DROUGHT: Low Severity [Type],7606.549869,Normal,Iteration and Timestep,3803.274935
2099,DROUGHT: Low Severity [Type],5445.686296,Normal,Iteration and Timestep,2722.843148
2100,DROUGHT: Low Severity [Type],5501.776458,Normal,Iteration and Timestep,2750.888229
